date,department_id,department_name,priority,tickets_created,tickets_closed,sla_breached_tickets,sla_breach_rate,avg_first_response_hours,avg_resolution_hours,avg_satisfaction_score
2026-03-04,dep_01,technical support,low,2,2,1,0.50,43.55,112.18,3.70
2026-03-04,dep_01,technical support,medium,5,4,3,0.60,17.75,455.66,4.42
2026-03-04,dep_02,billing support,critical,1,1,0,0.00,0.57,3.12,4.80
2026-03-04,dep_02,billing support,high,2,2,0,0.00,3.62,12.82,4.55
2026-03-04,dep_02,billing support,low,2,1,1,0.50,20.71,1070.51,3.70
2026-03-04,dep_02,billing support,medium,4,4,0,0.00,11.70,16.89,4.47
2026-03-04,dep_03,customer success,critical,1,1,0,0.00,1.03,3.36,5.00
2026-03-04,dep_03,customer success,high,1,1,0,0.00,6.78,13.01,4.90
2026-03-04,dep_03,customer success,medium,1,1,0,0.00,10.25,20.96,5.00
2026-03-04,dep_04,trust and safety,high,2,2,2,1.00,8.58,42.55,2.95
2026-03-04,dep_04,trust and safety,medium,2,2,0,0.00,22.14,42.58,4.30
2026-03-04,dep_05,platform operations,high,2,1,1,0.50,5.21,1065.40,4.20
2026-03-04,dep_05,platform operations,low,3,3,1,0.33,42.37,103.53,4.03
2026-03-05,dep_01,technical support,critical,1,1,0,0.00,1.31,7.12,4.40
2026-03-05,dep_01,technical support,low,3,3,0,0.00,32.89,36.97,4.77
2026-03-05,dep_01,technical support,medium,4,4,0,0.00,8.72,16.48,4.92
2026-03-05,dep_02,billing support,high,2,2,1,0.50,3.12,14.23,3.75
2026-03-05,dep_02,billing support,low,4,4,0,0.00,22.49,35.36,4.55
2026-03-05,dep_02,billing support,medium,2,2,0,0.00,10.44,16.45,5.00
2026-03-05,dep_03,customer success,high,1,1,1,1.00,3.29,31.92,3.50
2026-03-05,dep_03,customer success,low,1,0,1,1.00,25.66,2103.65,0.00
2026-03-05,dep_03,customer success,medium,3,3,0,0.00,11.56,31.52,4.47
2026-03-05,dep_04,trust and safety,high,1,1,1,1.00,9.76,25.46,2.50
2026-03-05,dep_04,trust and safety,low,1,1,0,0.00,62.75,63.25,4.20
2026-03-05,dep_04,trust and safety,medium,1,1,0,0.00,25.43,25.93,4.60
2026-03-05,dep_05,platform operations,low,1,1,0,0.00,25.57,62.59,5.00
2026-03-05,dep_05,platform operations,medium,1,1,1,1.00,21.19,58.58,3.70
2026-03-06,dep_01,technical support,high,3,2,2,0.67,6.77,702.92,4.10
2026-03-06,dep_01,technical support,low,6,6,0,0.00,30.72,43.88,4.55
2026-03-06,dep_01,technical support,medium,4,4,1,0.25,13.61,35.27,4.33
2026-03-06,dep_02,billing support,low,1,1,0,0.00,22.27,22.77,5.00
2026-03-06,dep_02,billing support,medium,5,5,1,0.20,12.08,26.31,4.42
2026-03-06,dep_03,customer success,low,1,1,0,0.00,14.91,63.77,4.30
2026-03-06,dep_03,customer success,medium,2,1,1,0.50,14.28,1058.30,4.00
2026-03-06,dep_05,platform operations,high,3,2,1,0.33,7.69,703.37,4.60
2026-03-06,dep_05,platform operations,medium,3,1,2,0.67,12.48,1387.78,4.50
2026-03-07,dep_01,technical support,critical,1,1,0,0.00,1.10,3.24,4.30
2026-03-07,dep_01,technical support,high,1,1,0,0.00,4.44,12.12,4.40
2026-03-07,dep_01,technical support,low,2,2,0,0.00,19.12,31.96,4.85
2026-03-07,dep_01,technical support,medium,4,4,2,0.50,10.52,47.73,4.12
2026-03-07,dep_02,billing support,critical,1,1,0,0.00,0.86,4.33,4.40
2026-03-07,dep_02,billing support,high,2,2,0,0.00,4.46,7.50,4.65
2026-03-07,dep_02,billing support,low,3,3,0,0.00,18.94,33.76,4.90
2026-03-07,dep_03,customer success,high,1,1,0,0.00,10.88,11.38,4.40
2026-03-07,dep_04,trust and safety,medium,1,1,0,0.00,16.68,53.74,4.60
2026-03-07,dep_05,platform operations,high,2,2,2,1.00,5.10,52.52,2.50
2026-03-07,dep_05,platform operations,medium,1,1,0,0.00,18.30,18.80,4.80
2026-03-08,dep_01,technical support,critical,1,1,0,0.00,1.38,3.31,4.80
2026-03-08,dep_01,technical support,high,1,0,1,1.00,2.31,2023.93,0.00
2026-03-08,dep_01,technical support,low,2,2,0,0.00,27.09,45.79,4.80
2026-03-08,dep_01,technical support,medium,2,2,0,0.00,7.66,25.05,4.80
2026-03-08,dep_02,billing support,critical,1,1,0,0.00,0.87,2.44,5.00
2026-03-08,dep_02,billing support,low,2,2,0,0.00,24.31,51.19,4.40
2026-03-08,dep_02,billing support,medium,1,1,0,0.00,4.75,19.77,4.50
2026-03-08,dep_03,customer success,medium,1,1,0,0.00,11.13,16.46,4.80
2026-03-08,dep_05,platform operations,medium,1,1,0,0.00,33.04,33.54,4.30
2026-03-09,dep_01,technical support,critical,1,1,0,0.00,0.86,7.84,4.50
2026-03-09,dep_01,technical support,high,3,3,1,0.33,7.24,18.49,4.23
2026-03-09,dep_01,technical support,low,3,3,0,0.00,19.32,78.37,4.90
2026-03-09,dep_01,technical support,medium,6,6,1,0.17,13.52,32.74,4.48
2026-03-09,dep_02,billing support,high,4,4,2,0.50,3.83,14.05,3.75
2026-03-09,dep_02,billing support,low,1,1,0,0.00,28.71,29.21,4.60
2026-03-09,dep_02,billing support,medium,8,8,2,0.25,11.68,32.73,4.34
2026-03-09,dep_03,customer success,critical,1,1,1,1.00,0.68,15.56,2.80
2026-03-09,dep_03,customer success,low,1,1,0,0.00,37.82,38.32,4.80
2026-03-09,dep_03,customer success,medium,2,2,0,0.00,18.88,34.55,4.65
2026-03-09,dep_04,trust and safety,high,2,2,1,0.50,6.00,25.20,3.65
2026-03-09,dep_04,trust and safety,medium,1,1,0,0.00,12.14,21.51,4.80
2026-03-09,dep_05,platform operations,high,2,2,2,1.00,5.81,23.48,3.15
2026-03-09,dep_05,platform operations,low,2,2,0,0.00,28.98,62.30,4.60
2026-03-09,dep_05,platform operations,medium,2,2,1,0.50,15.19,48.96,4.05
2026-03-10,dep_01,technical support,high,1,1,0,0.00,3.03,13.79,4.50
2026-03-10,dep_01,technical support,low,4,3,2,0.50,45.63,537.23,4.40
2026-03-10,dep_01,technical support,medium,8,8,1,0.12,12.40,31.65,4.55
2026-03-10,dep_02,billing support,high,3,3,1,0.33,2.74,13.58,4.07
2026-03-10,dep_02,billing support,low,4,4,0,0.00,24.85,36.21,4.58
2026-03-10,dep_02,billing support,medium,2,2,0,0.00,14.94,20.80,4.55
2026-03-10,dep_03,customer success,high,1,1,0,0.00,7.38,10.63,4.80
2026-03-10,dep_03,customer success,low,1,1,0,0.00,12.49,12.99,5.00
2026-03-10,dep_03,customer success,medium,7,7,1,0.14,12.86,35.31,4.40
2026-03-10,dep_05,platform operations,high,2,1,2,1.00,3.78,999.31,2.50
2026-03-10,dep_05,platform operations,medium,2,2,2,1.00,9.23,57.90,3.00
2026-03-11,dep_01,technical support,high,1,1,0,0.00,7.75,19.14,4.70
2026-03-11,dep_01,technical support,low,3,3,1,0.33,39.07,99.87,4.50
2026-03-11,dep_01,technical support,medium,4,4,2,0.50,13.02,32.45,4.10
2026-03-11,dep_02,billing support,low,2,2,0,0.00,24.48,27.20,4.65
2026-03-11,dep_02,billing support,medium,2,2,0,0.00,7.04,19.02,4.50
2026-03-11,dep_03,customer success,low,4,4,1,0.25,20.73,59.89,4.22
2026-03-11,dep_03,customer success,medium,2,2,1,0.50,12.06,51.79,4.10
2026-03-11,dep_05,platform operations,high,2,2,2,1.00,13.55,47.02,2.25
2026-03-11,dep_05,platform operations,low,3,3,1,0.33,59.60,84.94,4.27
2026-03-11,dep_05,platform operations,medium,3,2,2,0.67,28.92,682.55,4.00
2026-03-12,dep_01,technical support,high,2,2,0,0.00,4.39,13.54,4.80
2026-03-12,dep_01,technical support,low,2,2,0,0.00,27.19,44.69,5.00
2026-03-12,dep_01,technical support,medium,1,1,0,0.00,14.43,14.93,4.60
2026-03-12,dep_02,billing support,critical,1,1,1,1.00,1.33,12.89,3.20
2026-03-12,dep_02,billing support,high,1,1,0,0.00,6.35,21.17,4.20
2026-03-12,dep_02,billing support,low,5,5,0,0.00,31.41,53.22,4.34
2026-03-12,dep_02,billing support,medium,3,3,0,0.00,11.47,27.89,4.43
2026-03-12,dep_03,customer success,high,1,1,0,0.00,3.98,4.79,4.90
2026-03-12,dep_03,customer success,low,2,2,1,0.50,27.36,65.20,4.40
2026-03-12,dep_03,customer success,medium,2,2,1,0.50,11.22,47.67,4.35
2026-03-12,dep_05,platform operations,high,2,2,1,0.50,6.54,16.75,4.20
2026-03-12,dep_05,platform operations,low,1,1,0,0.00,22.40,70.26,4.40
2026-03-12,dep_05,platform operations,medium,4,4,2,0.50,17.03,48.23,4.15
2026-03-13,dep_01,technical support,high,2,2,1,0.50,8.22,20.41,4.05
2026-03-13,dep_01,technical support,low,2,2,1,0.50,23.01,121.96,4.05
2026-03-13,dep_01,technical support,medium,5,5,0,0.00,10.64,29.31,4.74
2026-03-13,dep_02,billing support,high,1,1,0,0.00,2.64,5.86,5.00
2026-03-13,dep_02,billing support,low,4,4,0,0.00,21.67,29.08,4.78
2026-03-13,dep_02,billing support,medium,1,1,0,0.00,11.21,26.81,4.70
2026-03-13,dep_03,customer success,high,3,3,1,0.33,3.95,19.09,4.17
2026-03-13,dep_03,customer success,low,3,3,0,0.00,29.57,37.92,4.77
2026-03-13,dep_03,customer success,medium,4,4,1,0.25,12.84,33.81,4.45
2026-03-13,dep_04,trust and safety,high,1,1,1,1.00,2.48,25.98,3.30
2026-03-13,dep_05,platform operations,critical,1,1,0,0.00,1.99,6.20,4.30
2026-03-13,dep_05,platform operations,high,1,1,1,1.00,12.75,54.70,2.40
2026-03-13,dep_05,platform operations,low,2,1,1,0.50,40.48,989.64,4.50
2026-03-13,dep_05,platform operations,medium,1,1,1,1.00,16.23,121.83,3.00
2026-03-14,dep_01,technical support,critical,1,1,0,0.00,0.91,8.08,4.10
2026-03-14,dep_01,technical support,low,1,1,0,0.00,25.64,26.14,4.60
2026-03-14,dep_01,technical support,medium,3,3,0,0.00,9.46,15.39,4.57
2026-03-14,dep_02,billing support,high,1,1,0,0.00,5.17,8.36,4.00
2026-03-14,dep_02,billing support,low,1,1,0,0.00,53.06,53.56,3.80
2026-03-14,dep_02,billing support,medium,1,1,0,0.00,9.69,13.34,4.70
2026-03-14,dep_03,customer success,medium,3,3,1,0.33,13.38,33.67,4.33
2026-03-14,dep_05,platform operations,medium,1,1,0,0.00,5.46,21.13,4.60
2026-03-15,dep_01,technical support,high,1,1,1,1.00,3.48,20.70,3.30
2026-03-15,dep_01,technical support,low,1,1,0,0.00,32.62,33.12,4.90
2026-03-15,dep_01,technical support,medium,3,3,0,0.00,11.86,27.59,4.47
2026-03-15,dep_02,billing support,low,2,1,1,0.50,16.32,942.16,4.60
2026-03-15,dep_02,billing support,medium,1,0,1,1.00,10.50,1860.17,0.00
2026-03-15,dep_03,customer success,critical,1,1,0,0.00,0.67,6.13,4.80
2026-03-15,dep_03,customer success,low,2,2,0,0.00,57.39,57.89,4.45
2026-03-15,dep_03,customer success,medium,1,1,0,0.00,18.14,20.11,5.00
2026-03-15,dep_05,platform operations,low,1,1,1,1.00,50.35,186.13,3.50
2026-03-16,dep_01,technical support,high,8,8,6,0.75,8.29,31.48,3.42
2026-03-16,dep_01,technical support,low,7,7,3,0.43,53.04,96.56,4.14
2026-03-16,dep_01,technical support,medium,13,11,8,0.62,28.06,339.48,3.91
2026-03-16,dep_02,billing support,high,5,5,2,0.40,6.24,14.18,4.18
2026-03-16,dep_02,billing support,low,6,6,0,0.00,32.74,51.82,4.62
2026-03-16,dep_02,billing support,medium,7,7,1,0.14,22.55,40.31,4.37
2026-03-16,dep_03,customer success,critical,2,2,1,0.50,1.86,9.07,4.45
2026-03-16,dep_03,customer success,high,1,1,1,1.00,5.07,18.41,3.60
2026-03-16,dep_03,customer success,low,2,2,1,0.50,32.24,84.45,4.15
2026-03-16,dep_03,customer success,medium,7,7,2,0.29,19.72,37.33,4.21
2026-03-16,dep_04,trust and safety,low,1,1,0,0.00,52.00,52.50,4.30
2026-03-16,dep_04,trust and safety,medium,2,2,1,0.50,27.71,79.44,3.80
2026-03-16,dep_05,platform operations,high,1,1,1,1.00,9.05,82.41,2.60
2026-03-16,dep_05,platform operations,low,6,6,4,0.67,66.24,119.28,3.80
2026-03-16,dep_05,platform operations,medium,10,10,10,1.00,40.52,123.08,3.17
2026-03-17,dep_01,technical support,critical,1,1,1,1.00,1.83,14.59,2.60
2026-03-17,dep_01,technical support,high,4,4,1,0.25,5.26,15.25,3.92
2026-03-17,dep_01,technical support,low,3,3,1,0.33,33.84,82.15,4.17
2026-03-17,dep_01,technical support,medium,5,5,2,0.40,16.28,57.05,3.98
2026-03-17,dep_02,billing support,high,1,1,0,0.00,4.43,8.61,4.20
2026-03-17,dep_02,billing support,low,3,3,0,0.00,19.58,38.75,4.87
2026-03-17,dep_02,billing support,medium,5,5,1,0.20,11.61,26.06,4.42
2026-03-17,dep_03,customer success,high,1,1,0,0.00,4.46,14.41,4.80
2026-03-17,dep_03,customer success,low,3,2,1,0.33,28.24,656.62,4.80
2026-03-17,dep_03,customer success,medium,4,4,0,0.00,13.12,25.54,4.70
2026-03-17,dep_04,trust and safety,medium,2,2,1,0.50,16.52,47.43,3.85
2026-03-17,dep_05,platform operations,critical,1,1,1,1.00,3.36,19.68,2.70
2026-03-17,dep_05,platform operations,high,2,2,1,0.50,9.04,41.37,3.35
2026-03-17,dep_05,platform operations,low,2,2,0,0.00,36.89,67.42,4.75
2026-03-17,dep_05,platform operations,medium,2,2,1,0.50,19.19,81.94,3.90
2026-03-18,dep_01,technical support,critical,1,1,1,1.00,0.85,7.64,3.00
2026-03-18,dep_01,technical support,high,1,1,0,0.00,2.33,9.41,4.60
2026-03-18,dep_01,technical support,low,2,2,0,0.00,48.87,49.37,4.25
2026-03-18,dep_01,technical support,medium,7,7,2,0.29,15.46,40.92,4.29
2026-03-18,dep_02,billing support,high,4,4,1,0.25,3.57,8.65,4.28
2026-03-18,dep_02,billing support,low,1,1,0,0.00,33.75,34.25,4.60
2026-03-18,dep_02,billing support,medium,5,4,2,0.40,16.38,382.04,4.20
2026-03-18,dep_03,customer success,high,1,1,0,0.00,8.25,10.90,4.60
2026-03-18,dep_03,customer success,low,2,2,0,0.00,19.30,31.84,4.20
2026-03-18,dep_03,customer success,medium,2,2,0,0.00,5.94,33.70,4.30
2026-03-18,dep_04,trust and safety,high,1,1,1,1.00,6.62,30.25,2.90
2026-03-18,dep_04,trust and safety,medium,1,1,1,1.00,11.19,80.86,3.70
2026-03-18,dep_05,platform operations,critical,1,1,0,0.00,0.71,2.25,5.00
2026-03-18,dep_05,platform operations,medium,3,2,2,0.67,22.18,648.06,3.55
2026-03-19,dep_01,technical support,critical,1,1,0,0.00,1.13,2.79,5.00
2026-03-19,dep_01,technical support,high,1,0,1,1.00,4.59,1762.12,0.00
2026-03-19,dep_01,technical support,low,2,2,0,0.00,34.07,34.57,4.70
2026-03-19,dep_01,technical support,medium,3,3,1,0.33,20.50,45.73,4.33
2026-03-19,dep_02,billing support,critical,1,1,0,0.00,0.48,3.68,4.70
2026-03-19,dep_02,billing support,high,3,2,2,0.67,5.10,601.42,3.80
2026-03-19,dep_02,billing support,low,4,4,0,0.00,18.19,65.03,4.83
2026-03-19,dep_02,billing support,medium,6,6,1,0.17,13.36,27.43,4.53
2026-03-19,dep_03,customer success,high,2,2,1,0.50,2.68,11.89,4.05
2026-03-19,dep_03,customer success,low,2,2,0,0.00,34.41,46.21,4.95
2026-03-19,dep_03,customer success,medium,3,3,0,0.00,9.74,33.01,4.73
2026-03-19,dep_04,trust and safety,medium,1,1,0,0.00,36.07,36.57,4.90
2026-03-19,dep_05,platform operations,high,1,1,1,1.00,8.69,19.65,2.80
2026-03-19,dep_05,platform operations,medium,5,5,4,0.80,20.91,79.13,3.66
2026-03-20,dep_01,technical support,high,1,1,1,1.00,4.76,28.68,3.10
2026-03-20,dep_01,technical support,low,1,1,0,0.00,28.95,29.45,5.00
2026-03-20,dep_01,technical support,medium,1,1,0,0.00,11.65,19.30,4.50
2026-03-20,dep_02,billing support,low,2,2,0,0.00,26.79,33.71,4.60
2026-03-20,dep_03,customer success,high,2,2,1,0.50,3.41,16.39,4.10
2026-03-20,dep_03,customer success,medium,2,2,0,0.00,9.73,26.16,4.40
2026-03-20,dep_04,trust and safety,medium,1,1,0,0.00,18.33,41.56,4.80
2026-03-20,dep_05,platform operations,low,1,1,1,1.00,46.16,92.16,3.80
2026-03-20,dep_05,platform operations,medium,1,1,0,0.00,9.21,9.71,4.70
2026-03-21,dep_01,technical support,high,1,1,1,1.00,4.02,31.79,2.30
2026-03-21,dep_01,technical support,low,1,1,0,0.00,34.30,34.80,4.70
2026-03-21,dep_01,technical support,medium,4,4,0,0.00,16.86,27.41,4.60
2026-03-21,dep_02,billing support,low,2,2,0,0.00,16.37,29.79,4.75
2026-03-21,dep_02,billing support,medium,3,3,0,0.00,12.96,16.07,4.60
2026-03-21,dep_03,customer success,high,2,2,1,0.50,3.25,14.65,4.15
2026-03-21,dep_04,trust and safety,medium,1,1,0,0.00,9.24,26.41,4.60
2026-03-21,dep_05,platform operations,critical,1,1,1,1.00,2.13,23.31,2.50
2026-03-21,dep_05,platform operations,high,2,2,2,1.00,6.86,18.53,3.00
2026-03-22,dep_01,technical support,critical,1,1,0,0.00,0.64,6.85,4.60
2026-03-22,dep_01,technical support,high,1,1,0,0.00,4.02,16.33,4.30
2026-03-22,dep_01,technical support,low,1,1,0,0.00,26.28,101.47,4.50
2026-03-22,dep_01,technical support,medium,3,3,1,0.33,7.83,29.55,4.23
2026-03-22,dep_02,billing support,high,2,2,0,0.00,2.01,6.36,4.80
2026-03-22,dep_02,billing support,low,1,1,0,0.00,38.35,58.52,4.30
2026-03-22,dep_02,billing support,medium,2,2,0,0.00,9.29,13.75,4.55
2026-03-22,dep_05,platform operations,low,1,1,0,0.00,24.98,95.29,4.10
2026-03-23,dep_01,technical support,high,6,6,3,0.50,4.59,19.97,3.60
2026-03-23,dep_01,technical support,low,4,4,0,0.00,36.48,39.12,4.83
2026-03-23,dep_01,technical support,medium,7,5,2,0.29,9.34,497.08,4.68
2026-03-23,dep_02,billing support,critical,1,1,1,1.00,1.01,9.07,2.90
2026-03-23,dep_02,billing support,high,4,3,1,0.25,3.91,425.82,4.77
2026-03-23,dep_02,billing support,low,2,2,0,0.00,18.78,58.28,4.55
2026-03-23,dep_03,customer success,high,1,1,0,0.00,4.41,5.89,4.90
2026-03-23,dep_03,customer success,low,6,5,2,0.33,39.08,314.81,4.40
2026-03-23,dep_03,customer success,medium,2,2,0,0.00,10.51,25.19,4.50
2026-03-23,dep_04,trust and safety,high,1,1,1,1.00,5.92,21.45,3.10
2026-03-23,dep_04,trust and safety,low,1,1,1,1.00,21.67,112.43,3.20
2026-03-23,dep_04,trust and safety,medium,1,1,0,0.00,14.25,36.87,4.70
2026-03-23,dep_05,platform operations,high,3,3,2,0.67,6.08,40.40,3.70
2026-03-23,dep_05,platform operations,low,2,2,2,1.00,44.87,207.12,3.50
2026-03-23,dep_05,platform operations,medium,2,2,0,0.00,27.20,41.91,4.85
2026-03-24,dep_01,technical support,high,1,1,1,1.00,4.89,38.38,2.30
2026-03-24,dep_01,technical support,low,1,1,0,0.00,49.06,55.00,4.90
2026-03-24,dep_01,technical support,medium,2,2,2,1.00,7.09,48.33,3.70
2026-03-24,dep_02,billing support,low,5,5,0,0.00,22.19,31.59,4.72
2026-03-24,dep_02,billing support,medium,2,2,0,0.00,8.36,10.55,5.00
2026-03-24,dep_03,customer success,low,3,3,1,0.33,30.98,61.76,4.47
2026-03-24,dep_03,customer success,medium,2,2,0,0.00,15.19,30.34,4.90
2026-03-24,dep_04,trust and safety,high,1,1,1,1.00,2.18,19.11,3.40
2026-03-24,dep_05,platform operations,high,3,3,0,0.00,5.09,10.26,4.50
2026-03-24,dep_05,platform operations,low,2,2,1,0.50,37.88,77.17,4.25
2026-03-24,dep_05,platform operations,medium,3,3,2,0.67,20.74,57.55,3.87
2026-03-25,dep_01,technical support,critical,1,1,0,0.00,1.17,2.51,4.20
2026-03-25,dep_01,technical support,high,4,4,2,0.50,4.23,23.22,3.75
2026-03-25,dep_01,technical support,low,2,2,0,0.00,41.79,76.88,4.70
2026-03-25,dep_01,technical support,medium,7,7,1,0.14,9.47,27.52,4.63
2026-03-25,dep_02,billing support,high,1,1,0,0.00,1.92,5.16,4.90
2026-03-25,dep_02,billing support,low,3,3,0,0.00,10.67,16.10,4.87
2026-03-25,dep_02,billing support,medium,3,2,1,0.33,12.70,549.41,4.95
2026-03-25,dep_03,customer success,critical,2,2,0,0.00,1.08,4.38,4.80
2026-03-25,dep_03,customer success,high,1,1,0,0.00,5.23,15.02,4.70
2026-03-25,dep_03,customer success,low,1,1,0,0.00,13.99,37.76,4.60
2026-03-25,dep_05,platform operations,critical,1,1,0,0.00,1.78,6.37,4.20
2026-03-25,dep_05,platform operations,low,1,1,0,0.00,12.88,36.25,4.90
2026-03-25,dep_05,platform operations,medium,1,1,1,1.00,16.42,36.64,3.60
2026-03-26,dep_01,technical support,high,4,3,1,0.25,3.08,404.75,4.47
2026-03-26,dep_01,technical support,low,4,4,1,0.25,46.13,76.02,4.30
2026-03-26,dep_01,technical support,medium,4,4,0,0.00,15.45,24.24,4.58
2026-03-26,dep_02,billing support,high,2,2,1,0.50,3.65,16.79,3.45
2026-03-26,dep_02,billing support,medium,4,4,0,0.00,16.05,28.66,4.67
2026-03-26,dep_03,customer success,critical,1,1,0,0.00,0.78,5.09,4.50
2026-03-26,dep_03,customer success,medium,4,4,0,0.00,13.56,25.09,4.35
2026-03-26,dep_04,trust and safety,high,1,1,1,1.00,2.65,15.84,3.00
2026-03-26,dep_04,trust and safety,low,1,1,1,1.00,29.41,81.44,3.80
2026-03-26,dep_04,trust and safety,medium,2,2,1,0.50,13.60,37.57,4.25
2026-03-26,dep_05,platform operations,high,2,2,2,1.00,13.74,28.82,2.95
2026-03-26,dep_05,platform operations,low,1,1,0,0.00,11.26,44.14,4.00
2026-03-26,dep_05,platform operations,medium,3,3,1,0.33,11.91,73.01,4.07
2026-03-27,dep_01,technical support,critical,1,1,1,1.00,0.99,11.36,3.60
2026-03-27,dep_01,technical support,high,1,1,0,0.00,3.47,7.31,4.30
2026-03-27,dep_01,technical support,low,4,4,2,0.50,44.44,67.34,4.30
2026-03-27,dep_01,technical support,medium,2,2,0,0.00,10.07,18.88,4.45
2026-03-27,dep_02,billing support,high,1,1,0,0.00,3.86,4.57,5.00
2026-03-27,dep_02,billing support,low,3,3,0,0.00,19.96,28.41,4.43
2026-03-27,dep_02,billing support,medium,2,2,0,0.00,8.64,17.32,4.55
2026-03-27,dep_03,customer success,critical,1,0,1,1.00,0.76,1573.07,0.00
2026-03-27,dep_03,customer success,low,1,1,0,0.00,57.26,57.76,4.90
2026-03-27,dep_03,customer success,medium,2,2,1,0.50,13.46,42.66,4.20
2026-03-27,dep_04,trust and safety,critical,1,1,1,1.00,0.54,15.12,3.20
2026-03-27,dep_04,trust and safety,low,1,1,0,0.00,29.62,68.41,4.60
2026-03-27,dep_04,trust and safety,medium,1,1,0,0.00,9.33,15.85,5.00
2026-03-27,dep_05,platform operations,low,1,1,0,0.00,53.99,54.58,4.70
2026-03-27,dep_05,platform operations,medium,5,4,2,0.40,17.05,366.54,4.15
2026-03-28,dep_01,technical support,high,1,1,0,0.00,5.82,12.40,4.30
2026-03-28,dep_01,technical support,medium,2,2,0,0.00,8.02,11.08,4.80
2026-03-28,dep_02,billing support,critical,1,1,1,1.00,1.22,27.46,2.20
2026-03-28,dep_03,customer success,high,1,1,0,0.00,2.68,11.40,4.40
2026-03-28,dep_03,customer success,medium,2,2,0,0.00,18.20,27.92,4.30
2026-03-28,dep_05,platform operations,critical,1,1,1,1.00,1.58,12.33,2.60
2026-03-28,dep_05,platform operations,medium,2,2,1,0.50,34.59,41.27,3.95
2026-03-29,dep_01,technical support,low,1,1,0,0.00,18.40,38.00,5.00
2026-03-29,dep_01,technical support,medium,1,1,0,0.00,8.60,22.23,4.80
2026-03-29,dep_02,billing support,high,1,1,0,0.00,2.96,13.70,4.00
2026-03-29,dep_02,billing support,low,1,1,0,0.00,25.13,32.10,4.60
2026-03-29,dep_02,billing support,medium,1,1,0,0.00,11.80,25.57,5.00
2026-03-29,dep_03,customer success,critical,1,1,0,0.00,1.59,6.35,4.90
2026-03-29,dep_03,customer success,high,1,1,0,0.00,3.48,10.35,4.30
2026-03-29,dep_04,trust and safety,low,1,1,0,0.00,17.16,92.98,4.30
2026-03-29,dep_04,trust and safety,medium,2,2,1,0.50,18.50,56.71,3.65
