date,week_start,month,day_of_week,is_weekend,category,channel,priority,department_name,ticket_count,sla_breach_rate,avg_first_response_hours,avg_resolution_hours
2026-03-05,2026-03-02,2026-03,4,0,login access,phone,low,technical support,1,0.00,17.43,20.73
2026-03-05,2026-03-02,2026-03,4,0,login access,phone,medium,technical support,1,0.00,7.90,9.71
2026-03-05,2026-03-02,2026-03,4,0,login access,portal,medium,technical support,1,0.00,5.94,10.23
2026-03-05,2026-03-02,2026-03,4,0,onboarding help,portal,medium,customer success,2,0.00,9.53,34.09
2026-03-06,2026-03-02,2026-03,5,0,billing question,chat,low,billing support,1,0.00,22.27,22.77
2026-03-06,2026-03-02,2026-03,5,0,billing question,phone,medium,billing support,1,1.00,17.33,54.90
2026-03-06,2026-03-02,2026-03,5,0,billing question,portal,medium,billing support,3,0.00,7.64,18.67
2026-03-06,2026-03-02,2026-03,5,0,bug report,chat,low,technical support,2,0.00,31.36,46.80
2026-03-06,2026-03-02,2026-03,5,0,bug report,chat,medium,technical support,1,0.00,10.84,32.06
2026-03-06,2026-03-02,2026-03,5,0,bug report,email,high,technical support,1,1.00,8.90,22.74
2026-03-06,2026-03-02,2026-03,5,0,bug report,email,low,technical support,1,0.00,17.58,18.93
2026-03-06,2026-03-02,2026-03,5,0,bug report,email,medium,technical support,1,0.00,10.21,45.65
2026-03-06,2026-03-02,2026-03,5,0,bug report,phone,high,technical support,1,1.00,8.67,2071.95
2026-03-06,2026-03-02,2026-03,5,0,bug report,portal,low,technical support,1,0.00,60.99,96.88
2026-03-06,2026-03-02,2026-03,5,0,data export,email,high,platform operations,1,1.00,6.88,2078.58
2026-03-06,2026-03-02,2026-03,5,0,data export,social,medium,platform operations,1,0.00,12.00,18.30
2026-03-06,2026-03-02,2026-03,5,0,feature request,chat,medium,customer success,1,0.00,11.84,36.09
2026-03-06,2026-03-02,2026-03,5,0,feature request,email,low,customer success,1,0.00,14.91,63.77
2026-03-06,2026-03-02,2026-03,5,0,feature request,portal,medium,customer success,1,1.00,16.71,2080.50
2026-03-06,2026-03-02,2026-03,5,0,integration issue,chat,medium,platform operations,1,1.00,13.43,2066.33
2026-03-06,2026-03-02,2026-03,5,0,integration issue,email,high,platform operations,1,0.00,9.23,16.66
2026-03-06,2026-03-02,2026-03,5,0,integration issue,phone,high,platform operations,1,0.00,6.96,14.87
2026-03-06,2026-03-02,2026-03,5,0,integration issue,portal,medium,platform operations,1,1.00,12.00,2078.72
2026-03-06,2026-03-02,2026-03,5,0,invoice dispute,social,medium,billing support,1,0.00,20.14,20.64
2026-03-06,2026-03-02,2026-03,5,0,login access,chat,low,technical support,2,0.00,21.52,26.95
2026-03-06,2026-03-02,2026-03,5,0,login access,chat,medium,technical support,2,0.50,16.70,31.68
2026-03-06,2026-03-02,2026-03,5,0,login access,email,high,technical support,1,0.00,2.75,14.06
2026-03-07,2026-03-02,2026-03,6,1,abuse report,email,medium,trust and safety,1,0.00,16.68,53.74
2026-03-07,2026-03-02,2026-03,6,1,billing question,chat,low,billing support,1,0.00,8.96,16.92
2026-03-07,2026-03-02,2026-03,6,1,billing question,email,critical,billing support,1,0.00,0.86,4.33
2026-03-07,2026-03-02,2026-03,6,1,billing question,portal,high,billing support,2,0.00,4.46,7.50
2026-03-07,2026-03-02,2026-03,6,1,bug report,email,medium,technical support,1,1.00,7.62,98.88
2026-03-07,2026-03-02,2026-03,6,1,bug report,portal,low,technical support,1,0.00,26.80,36.43
2026-03-07,2026-03-02,2026-03,6,1,data export,email,high,platform operations,1,1.00,4.24,21.68
2026-03-07,2026-03-02,2026-03,6,1,data export,email,medium,platform operations,1,0.00,18.30,18.80
2026-03-07,2026-03-02,2026-03,6,1,feature request,portal,high,customer success,1,0.00,10.88,11.38
2026-03-07,2026-03-02,2026-03,6,1,integration issue,portal,high,platform operations,1,1.00,5.96,83.36
2026-03-07,2026-03-02,2026-03,6,1,invoice dispute,chat,low,billing support,1,0.00,16.09,52.11
2026-03-07,2026-03-02,2026-03,6,1,invoice dispute,phone,low,billing support,1,0.00,31.76,32.26
2026-03-07,2026-03-02,2026-03,6,1,login access,chat,low,technical support,1,0.00,11.45,27.50
2026-03-07,2026-03-02,2026-03,6,1,login access,chat,medium,technical support,1,0.00,15.42,32.67
2026-03-07,2026-03-02,2026-03,6,1,login access,email,critical,technical support,1,0.00,1.10,3.24
2026-03-07,2026-03-02,2026-03,6,1,login access,email,medium,technical support,2,0.50,9.52,29.67
2026-03-07,2026-03-02,2026-03,6,1,login access,social,high,technical support,1,0.00,4.44,12.12
2026-03-08,2026-03-02,2026-03,7,1,billing question,chat,critical,billing support,1,0.00,0.87,2.44
2026-03-08,2026-03-02,2026-03,7,1,billing question,chat,low,billing support,1,0.00,16.26,50.56
2026-03-08,2026-03-02,2026-03,7,1,billing question,email,medium,billing support,1,0.00,4.75,19.77
2026-03-08,2026-03-02,2026-03,7,1,bug report,portal,low,technical support,1,0.00,13.66,50.55
2026-03-08,2026-03-02,2026-03,7,1,bug report,portal,medium,technical support,1,0.00,3.52,24.83
2026-03-08,2026-03-02,2026-03,7,1,integration issue,chat,medium,platform operations,1,0.00,33.04,33.54
2026-03-08,2026-03-02,2026-03,7,1,invoice dispute,chat,low,billing support,1,0.00,32.37,51.81
2026-03-08,2026-03-02,2026-03,7,1,login access,chat,high,technical support,1,1.00,2.31,2023.93
2026-03-08,2026-03-02,2026-03,7,1,login access,email,low,technical support,1,0.00,40.53,41.03
2026-03-08,2026-03-02,2026-03,7,1,login access,email,medium,technical support,1,0.00,11.80,25.28
2026-03-08,2026-03-02,2026-03,7,1,login access,phone,critical,technical support,1,0.00,1.38,3.31
2026-03-08,2026-03-02,2026-03,7,1,onboarding help,email,medium,customer success,1,0.00,11.13,16.46
2026-03-09,2026-03-09,2026-03,1,0,abuse report,chat,medium,trust and safety,1,0.00,12.14,21.51
2026-03-09,2026-03-09,2026-03,1,0,abuse report,email,high,trust and safety,1,1.00,4.75,36.19
2026-03-09,2026-03-09,2026-03,1,0,abuse report,portal,high,trust and safety,1,0.00,7.25,14.22
2026-03-09,2026-03-09,2026-03,1,0,billing question,chat,medium,billing support,1,1.00,10.26,42.24
2026-03-09,2026-03-09,2026-03,1,0,billing question,email,medium,billing support,1,0.00,6.69,24.70
2026-03-09,2026-03-09,2026-03,1,0,billing question,phone,high,billing support,1,0.00,1.65,12.57
2026-03-09,2026-03-09,2026-03,1,0,billing question,phone,low,billing support,1,0.00,28.71,29.21
2026-03-09,2026-03-09,2026-03,1,0,billing question,portal,high,billing support,1,0.00,4.97,5.47
2026-03-09,2026-03-09,2026-03,1,0,billing question,portal,medium,billing support,3,0.33,11.53,31.68
2026-03-09,2026-03-09,2026-03,1,0,bug report,chat,medium,technical support,1,1.00,18.12,103.17
2026-03-09,2026-03-09,2026-03,1,0,bug report,email,high,technical support,2,0.00,5.95,15.54
2026-03-09,2026-03-09,2026-03,1,0,bug report,email,medium,technical support,1,0.00,15.83,23.91
2026-03-09,2026-03-09,2026-03,1,0,bug report,phone,critical,technical support,1,0.00,0.86,7.84
2026-03-09,2026-03-09,2026-03,1,0,bug report,phone,medium,technical support,1,0.00,12.31,25.58
2026-03-09,2026-03-09,2026-03,1,0,bug report,portal,low,technical support,1,0.00,29.14,107.19
2026-03-09,2026-03-09,2026-03,1,0,data export,email,medium,platform operations,1,0.00,14.59,15.09
2026-03-09,2026-03-09,2026-03,1,0,data export,portal,high,platform operations,1,1.00,4.68,28.79
2026-03-09,2026-03-09,2026-03,1,0,feature request,email,medium,customer success,1,0.00,28.66,29.16
2026-03-09,2026-03-09,2026-03,1,0,feature request,portal,critical,customer success,1,1.00,0.68,15.56
2026-03-09,2026-03-09,2026-03,1,0,integration issue,chat,medium,platform operations,1,1.00,15.79,82.83
2026-03-09,2026-03-09,2026-03,1,0,integration issue,email,high,platform operations,1,1.00,6.95,18.17
2026-03-09,2026-03-09,2026-03,1,0,integration issue,email,low,platform operations,2,0.00,28.98,62.30
2026-03-09,2026-03-09,2026-03,1,0,invoice dispute,chat,medium,billing support,2,0.00,14.15,35.81
2026-03-09,2026-03-09,2026-03,1,0,invoice dispute,email,high,billing support,1,1.00,4.36,19.44
2026-03-09,2026-03-09,2026-03,1,0,invoice dispute,email,medium,billing support,1,0.00,13.59,28.20
2026-03-09,2026-03-09,2026-03,1,0,invoice dispute,phone,high,billing support,1,1.00,4.36,18.71
2026-03-09,2026-03-09,2026-03,1,0,login access,chat,low,technical support,2,0.00,14.41,63.96
2026-03-09,2026-03-09,2026-03,1,0,login access,email,high,technical support,1,1.00,9.82,24.39
2026-03-09,2026-03-09,2026-03,1,0,login access,email,medium,technical support,3,0.00,11.62,14.59
2026-03-09,2026-03-09,2026-03,1,0,onboarding help,chat,medium,customer success,1,0.00,9.10,39.94
2026-03-09,2026-03-09,2026-03,1,0,onboarding help,email,low,customer success,1,0.00,37.82,38.32
2026-03-10,2026-03-09,2026-03,2,0,billing question,chat,low,billing support,1,0.00,17.66,40.53
2026-03-10,2026-03-09,2026-03,2,0,billing question,email,low,billing support,1,0.00,21.39,21.89
2026-03-10,2026-03-09,2026-03,2,0,billing question,phone,high,billing support,1,0.00,4.05,8.69
2026-03-10,2026-03-09,2026-03,2,0,billing question,phone,low,billing support,1,0.00,19.33,40.92
2026-03-10,2026-03-09,2026-03,2,0,billing question,portal,high,billing support,1,0.00,2.68,13.79
2026-03-10,2026-03-09,2026-03,2,0,billing question,portal,medium,billing support,1,0.00,5.26,16.49
2026-03-10,2026-03-09,2026-03,2,0,bug report,chat,low,technical support,1,1.00,118.07,118.57
2026-03-10,2026-03-09,2026-03,2,0,bug report,chat,medium,technical support,1,0.00,19.31,19.81
2026-03-10,2026-03-09,2026-03,2,0,bug report,email,medium,technical support,2,0.50,16.16,49.60
2026-03-10,2026-03-09,2026-03,2,0,bug report,portal,medium,technical support,1,0.00,13.44,22.74
2026-03-10,2026-03-09,2026-03,2,0,data export,chat,high,platform operations,1,1.00,4.09,22.15
2026-03-10,2026-03-09,2026-03,2,0,feature request,email,medium,customer success,1,0.00,8.90,31.39
2026-03-10,2026-03-09,2026-03,2,0,feature request,phone,medium,customer success,1,0.00,15.47,47.36
2026-03-10,2026-03-09,2026-03,2,0,feature request,portal,medium,customer success,2,0.50,19.09,43.98
2026-03-10,2026-03-09,2026-03,2,0,integration issue,chat,medium,platform operations,1,1.00,8.68,65.77
2026-03-10,2026-03-09,2026-03,2,0,integration issue,email,medium,platform operations,1,1.00,9.78,50.03
2026-03-10,2026-03-09,2026-03,2,0,integration issue,social,high,platform operations,1,1.00,3.47,1976.47
2026-03-10,2026-03-09,2026-03,2,0,invoice dispute,email,high,billing support,1,1.00,1.50,18.25
2026-03-10,2026-03-09,2026-03,2,0,invoice dispute,email,low,billing support,1,0.00,41.01,41.51
2026-03-10,2026-03-09,2026-03,2,0,invoice dispute,email,medium,billing support,1,0.00,24.62,25.12
2026-03-10,2026-03-09,2026-03,2,0,login access,chat,medium,technical support,1,0.00,7.48,36.54
2026-03-10,2026-03-09,2026-03,2,0,login access,email,high,technical support,1,0.00,3.03,13.79
2026-03-10,2026-03-09,2026-03,2,0,login access,email,medium,technical support,1,0.00,6.32,14.21
2026-03-10,2026-03-09,2026-03,2,0,login access,phone,low,technical support,2,0.00,27.41,27.91
2026-03-10,2026-03-09,2026-03,2,0,login access,phone,medium,technical support,1,0.00,6.22,34.74
2026-03-10,2026-03-09,2026-03,2,0,login access,social,low,technical support,1,1.00,9.64,1974.52
2026-03-10,2026-03-09,2026-03,2,0,login access,social,medium,technical support,1,0.00,14.10,25.96
2026-03-10,2026-03-09,2026-03,2,0,onboarding help,chat,medium,customer success,1,0.00,9.54,25.24
2026-03-10,2026-03-09,2026-03,2,0,onboarding help,email,high,customer success,1,0.00,7.38,10.63
2026-03-10,2026-03-09,2026-03,2,0,onboarding help,phone,medium,customer success,1,0.00,10.31,36.06
2026-03-10,2026-03-09,2026-03,2,0,onboarding help,portal,low,customer success,1,0.00,12.49,12.99
2026-03-10,2026-03-09,2026-03,2,0,onboarding help,portal,medium,customer success,1,0.00,7.60,19.12
2026-03-11,2026-03-09,2026-03,3,0,billing question,chat,low,billing support,1,0.00,14.08,14.58
2026-03-11,2026-03-09,2026-03,3,0,billing question,chat,medium,billing support,1,0.00,7.25,8.52
2026-03-11,2026-03-09,2026-03,3,0,billing question,portal,low,billing support,1,0.00,34.88,39.81
2026-03-11,2026-03-09,2026-03,3,0,billing question,social,medium,billing support,1,0.00,6.84,29.52
2026-03-11,2026-03-09,2026-03,3,0,bug report,chat,high,technical support,1,0.00,7.75,19.14
2026-03-11,2026-03-09,2026-03,3,0,bug report,email,low,technical support,1,0.00,14.80,104.37
2026-03-11,2026-03-09,2026-03,3,0,bug report,phone,medium,technical support,1,1.00,22.38,37.47
2026-03-11,2026-03-09,2026-03,3,0,bug report,portal,low,technical support,1,1.00,24.47,116.81
2026-03-11,2026-03-09,2026-03,3,0,bug report,portal,medium,technical support,1,1.00,9.29,49.91
2026-03-11,2026-03-09,2026-03,3,0,bug report,social,low,technical support,1,0.00,77.94,78.44
2026-03-11,2026-03-09,2026-03,3,0,data export,chat,high,platform operations,1,1.00,12.73,39.90
2026-03-11,2026-03-09,2026-03,3,0,data export,email,low,platform operations,1,0.00,20.34,26.24
2026-03-11,2026-03-09,2026-03,3,0,data export,phone,low,platform operations,1,1.00,131.18,131.68
2026-03-11,2026-03-09,2026-03,3,0,feature request,chat,low,customer success,1,0.00,28.74,64.17
2026-03-11,2026-03-09,2026-03,3,0,feature request,email,low,customer success,1,0.00,14.65,47.64
2026-03-11,2026-03-09,2026-03,3,0,feature request,email,medium,customer success,1,0.00,8.26,30.35
2026-03-11,2026-03-09,2026-03,3,0,feature request,portal,low,customer success,1,1.00,21.06,108.56
2026-03-11,2026-03-09,2026-03,3,0,integration issue,chat,medium,platform operations,3,0.67,28.92,682.55
2026-03-11,2026-03-09,2026-03,3,0,integration issue,email,low,platform operations,1,0.00,27.27,96.89
2026-03-11,2026-03-09,2026-03,3,0,integration issue,portal,high,platform operations,1,1.00,14.37,54.13
2026-03-11,2026-03-09,2026-03,3,0,login access,phone,medium,technical support,1,0.00,15.17,15.67
2026-03-11,2026-03-09,2026-03,3,0,login access,portal,medium,technical support,1,0.00,5.23,26.75
2026-03-11,2026-03-09,2026-03,3,0,onboarding help,email,low,customer success,1,0.00,18.46,19.17
2026-03-11,2026-03-09,2026-03,3,0,onboarding help,social,medium,customer success,1,1.00,15.87,73.23
2026-03-12,2026-03-09,2026-03,4,0,billing question,chat,low,billing support,1,0.00,33.41,33.91
2026-03-12,2026-03-09,2026-03,4,0,billing question,chat,medium,billing support,1,0.00,13.73,35.91
2026-03-12,2026-03-09,2026-03,4,0,billing question,email,medium,billing support,1,0.00,12.50,13.31
2026-03-12,2026-03-09,2026-03,4,0,billing question,phone,low,billing support,1,0.00,33.51,34.01
2026-03-12,2026-03-09,2026-03,4,0,bug report,phone,high,technical support,1,0.00,5.55,11.48
2026-03-12,2026-03-09,2026-03,4,0,data export,chat,medium,platform operations,1,1.00,5.16,49.72
2026-03-12,2026-03-09,2026-03,4,0,data export,email,high,platform operations,1,1.00,6.21,25.63
2026-03-12,2026-03-09,2026-03,4,0,data export,email,medium,platform operations,2,0.50,14.68,54.55
2026-03-12,2026-03-09,2026-03,4,0,data export,phone,medium,platform operations,1,0.00,33.59,34.09
2026-03-12,2026-03-09,2026-03,4,0,feature request,phone,low,customer success,1,0.00,42.15,42.65
2026-03-12,2026-03-09,2026-03,4,0,feature request,phone,medium,customer success,1,1.00,8.13,66.47
2026-03-12,2026-03-09,2026-03,4,0,feature request,social,low,customer success,1,1.00,12.56,87.75
2026-03-12,2026-03-09,2026-03,4,0,integration issue,email,high,platform operations,1,0.00,6.88,7.87
2026-03-12,2026-03-09,2026-03,4,0,integration issue,phone,low,platform operations,1,0.00,22.40,70.26
2026-03-12,2026-03-09,2026-03,4,0,invoice dispute,chat,low,billing support,1,0.00,23.28,57.32
2026-03-12,2026-03-09,2026-03,4,0,invoice dispute,email,high,billing support,1,0.00,6.35,21.17
2026-03-12,2026-03-09,2026-03,4,0,invoice dispute,email,low,billing support,1,0.00,29.80,30.30
2026-03-12,2026-03-09,2026-03,4,0,invoice dispute,phone,medium,billing support,1,0.00,8.17,34.44
2026-03-12,2026-03-09,2026-03,4,0,invoice dispute,portal,critical,billing support,1,1.00,1.33,12.89
2026-03-12,2026-03-09,2026-03,4,0,invoice dispute,portal,low,billing support,1,0.00,37.07,110.54
2026-03-12,2026-03-09,2026-03,4,0,login access,chat,low,technical support,2,0.00,27.19,44.69
2026-03-12,2026-03-09,2026-03,4,0,login access,chat,medium,technical support,1,0.00,14.43,14.93
2026-03-12,2026-03-09,2026-03,4,0,login access,phone,high,technical support,1,0.00,3.24,15.61
2026-03-12,2026-03-09,2026-03,4,0,onboarding help,email,high,customer success,1,0.00,3.98,4.79
2026-03-12,2026-03-09,2026-03,4,0,onboarding help,email,medium,customer success,1,0.00,14.31,28.88
2026-03-13,2026-03-09,2026-03,5,0,abuse report,chat,high,trust and safety,1,1.00,2.48,25.98
2026-03-13,2026-03-09,2026-03,5,0,billing question,chat,low,billing support,2,0.00,28.38,36.05
2026-03-13,2026-03-09,2026-03,5,0,billing question,email,high,billing support,1,0.00,2.64,5.86
2026-03-13,2026-03-09,2026-03,5,0,billing question,email,low,billing support,1,0.00,20.92,26.12
2026-03-13,2026-03-09,2026-03,5,0,billing question,portal,low,billing support,1,0.00,9.02,18.10
2026-03-13,2026-03-09,2026-03,5,0,bug report,chat,medium,technical support,1,0.00,6.04,48.08
2026-03-13,2026-03-09,2026-03,5,0,bug report,email,high,technical support,1,1.00,13.49,32.42
2026-03-13,2026-03-09,2026-03,5,0,bug report,email,low,technical support,1,1.00,33.22,205.83
2026-03-13,2026-03-09,2026-03,5,0,data export,chat,critical,platform operations,1,0.00,1.99,6.20
2026-03-13,2026-03-09,2026-03,5,0,data export,email,low,platform operations,1,0.00,51.24,77.84
2026-03-13,2026-03-09,2026-03,5,0,feature request,chat,low,customer success,1,0.00,57.05,57.55
2026-03-13,2026-03-09,2026-03,5,0,feature request,email,medium,customer success,1,0.00,14.31,23.85
2026-03-13,2026-03-09,2026-03,5,0,feature request,phone,high,customer success,1,1.00,1.62,39.79
2026-03-13,2026-03-09,2026-03,5,0,feature request,portal,medium,customer success,1,1.00,15.70,87.48
2026-03-13,2026-03-09,2026-03,5,0,integration issue,chat,high,platform operations,1,1.00,12.75,54.70
2026-03-13,2026-03-09,2026-03,5,0,integration issue,chat,low,platform operations,1,1.00,29.71,1901.45
2026-03-13,2026-03-09,2026-03,5,0,integration issue,chat,medium,platform operations,1,1.00,16.23,121.83
2026-03-13,2026-03-09,2026-03,5,0,invoice dispute,email,medium,billing support,1,0.00,11.21,26.81
2026-03-13,2026-03-09,2026-03,5,0,login access,chat,medium,technical support,3,0.00,12.47,23.07
2026-03-13,2026-03-09,2026-03,5,0,login access,email,medium,technical support,1,0.00,9.74,29.26
