event_id,ticket_id,event_time,event_type,old_status,new_status,agent_id
evt_0010157,tck_002426,2026-01-01 20:44,first_response,assigned,in_progress,agt_002
evt_0010158,tck_002426,2026-01-02 06:10,closed,in_progress,closed,agt_002
evt_0010159,tck_002427,2026-01-01 12:20,created,,open,
evt_0010160,tck_002427,2026-01-01 12:28,assigned,open,assigned,agt_002
evt_0010161,tck_002427,2026-01-01 16:46,first_response,assigned,in_progress,agt_002
evt_0010162,tck_002427,2026-01-02 07:20,escalated,in_progress,escalated,agt_002
evt_0010163,tck_002427,2026-01-03 10:42,closed,in_progress,closed,agt_002
evt_0010164,tck_002428,2026-01-01 11:11,created,,open,
evt_0010165,tck_002428,2026-01-01 11:15,assigned,open,assigned,agt_017
evt_0010166,tck_002428,2026-01-01 23:20,first_response,assigned,in_progress,agt_017
evt_0010167,tck_002428,2026-01-02 05:47,closed,in_progress,closed,agt_017
evt_0010168,tck_002429,2026-01-01 15:43,created,,open,
evt_0010169,tck_002429,2026-01-01 15:52,assigned,open,assigned,agt_014
evt_0010170,tck_002429,2026-01-01 21:37,first_response,assigned,in_progress,agt_014
evt_0010171,tck_002429,2026-01-02 13:43,escalated,in_progress,escalated,agt_014
evt_0010172,tck_002429,2026-01-03 06:10,closed,in_progress,closed,agt_014
evt_0010173,tck_002430,2026-01-01 10:37,created,,open,
evt_0010174,tck_002430,2026-01-01 11:04,assigned,open,assigned,agt_005
evt_0010175,tck_002430,2026-01-01 23:35,first_response,assigned,in_progress,agt_005
evt_0010176,tck_002430,2026-01-02 06:38,closed,in_progress,closed,agt_005
evt_0010177,tck_002431,2026-01-01 16:16,created,,open,
evt_0010178,tck_002431,2026-01-01 16:24,assigned,open,assigned,agt_006
evt_0010179,tck_002431,2026-01-02 01:50,first_response,assigned,in_progress,agt_006
evt_0010180,tck_002431,2026-01-02 09:19,closed,in_progress,closed,agt_006
evt_0010181,tck_002432,2026-01-01 16:43,created,,open,
evt_0010182,tck_002432,2026-01-01 17:22,assigned,open,assigned,agt_009
evt_0010183,tck_002432,2026-01-01 20:13,first_response,assigned,in_progress,agt_009
evt_0010184,tck_002432,2026-01-02 14:43,escalated,in_progress,escalated,agt_009
evt_0010185,tck_002432,2026-01-03 18:45,closed,in_progress,closed,agt_009
evt_0010186,tck_002433,2026-01-01 19:19,created,,open,
evt_0010187,tck_002433,2026-01-01 19:31,assigned,open,assigned,agt_003
evt_0010188,tck_002433,2026-01-01 23:52,first_response,assigned,in_progress,agt_003
evt_0010189,tck_002433,2026-01-02 02:42,closed,in_progress,closed,agt_003
evt_0010190,tck_002434,2026-01-01 03:30,created,,open,
evt_0010191,tck_002434,2026-01-01 03:46,assigned,open,assigned,agt_006
evt_0010192,tck_002434,2026-01-01 20:11,first_response,assigned,in_progress,agt_006
evt_0010193,tck_002434,2026-01-02 22:12,closed,in_progress,closed,agt_006
evt_0010194,tck_002435,2026-01-01 14:54,created,,open,
evt_0010195,tck_002435,2026-01-01 15:26,assigned,open,assigned,agt_005
evt_0010196,tck_002435,2026-01-02 11:16,first_response,assigned,in_progress,agt_005
evt_0010197,tck_002435,2026-01-02 11:46,closed,in_progress,closed,agt_005
evt_0010198,tck_002436,2026-01-01 14:38,created,,open,
evt_0010199,tck_002436,2026-01-01 15:08,assigned,open,assigned,agt_015
evt_0010200,tck_002436,2026-01-02 01:23,first_response,assigned,in_progress,agt_015
evt_0010201,tck_002436,2026-01-03 03:04,closed,in_progress,closed,agt_015
evt_0010202,tck_002437,2026-01-01 12:54,created,,open,
evt_0010203,tck_002437,2026-01-01 13:10,assigned,open,assigned,agt_018
evt_0010204,tck_002437,2026-01-02 00:12,first_response,assigned,in_progress,agt_018
evt_0010205,tck_002437,2026-01-02 01:40,closed,in_progress,closed,agt_018
evt_0010206,tck_002438,2026-01-01 06:19,created,,open,
evt_0010207,tck_002438,2026-01-01 06:25,assigned,open,assigned,agt_009
evt_0010208,tck_002438,2026-01-01 18:36,first_response,assigned,in_progress,agt_009
evt_0010209,tck_002438,2026-01-02 14:36,closed,in_progress,closed,agt_009
evt_0010210,tck_002439,2026-01-01 11:18,created,,open,
evt_0010211,tck_002439,2026-01-01 11:41,assigned,open,assigned,agt_001
evt_0010212,tck_002439,2026-01-01 19:04,first_response,assigned,in_progress,agt_001
evt_0010213,tck_002439,2026-01-02 20:52,closed,in_progress,resolved,agt_001
evt_0010214,tck_002440,2026-01-01 10:58,created,,open,
evt_0010215,tck_002440,2026-01-01 11:27,assigned,open,assigned,agt_005
evt_0010216,tck_002440,2026-01-01 15:48,first_response,assigned,in_progress,agt_005
evt_0010217,tck_002440,2026-01-01 23:01,closed,in_progress,closed,agt_005
evt_0010218,tck_002441,2026-01-01 19:21,created,,open,
evt_0010219,tck_002441,2026-01-01 19:32,assigned,open,assigned,agt_001
evt_0010220,tck_002441,2026-01-01 23:51,first_response,assigned,in_progress,agt_001
evt_0010221,tck_002441,2026-01-02 04:13,closed,in_progress,closed,agt_001
evt_0010222,tck_002442,2026-01-01 15:56,created,,open,
evt_0010223,tck_002442,2026-01-01 16:26,assigned,open,assigned,agt_006
evt_0010224,tck_002442,2026-01-02 00:31,first_response,assigned,in_progress,agt_006
evt_0010225,tck_002442,2026-01-02 14:42,closed,in_progress,resolved,agt_006
evt_0010226,tck_002443,2026-01-01 05:40,created,,open,
evt_0010227,tck_002443,2026-01-01 06:21,assigned,open,assigned,agt_010
evt_0010228,tck_002443,2026-01-02 02:07,first_response,assigned,in_progress,agt_010
evt_0010229,tck_002443,2026-01-03 18:46,closed,in_progress,closed,agt_010
evt_0010230,tck_002444,2026-01-01 20:38,created,,open,
evt_0010231,tck_002444,2026-01-01 20:59,assigned,open,assigned,agt_014
evt_0010232,tck_002444,2026-01-02 01:15,first_response,assigned,in_progress,agt_014
evt_0010233,tck_002444,2026-01-02 07:54,escalated,in_progress,escalated,agt_014
evt_0010234,tck_002444,2026-01-02 13:58,closed,in_progress,closed,agt_014
evt_0010235,tck_002445,2026-01-01 14:01,created,,open,
evt_0010236,tck_002445,2026-01-01 14:28,assigned,open,assigned,agt_006
evt_0010237,tck_002445,2026-01-03 05:19,first_response,assigned,in_progress,agt_006
evt_0010238,tck_002445,2026-01-03 05:49,closed,in_progress,closed,agt_006
evt_0010239,tck_002446,2026-01-01 13:13,created,,open,
evt_0010240,tck_002446,2026-01-01 13:33,assigned,open,assigned,agt_006
evt_0010241,tck_002446,2026-01-01 19:45,first_response,assigned,in_progress,agt_006
evt_0010242,tck_002446,2026-01-03 03:16,closed,in_progress,resolved,agt_006
evt_0010243,tck_002447,2026-01-01 15:58,created,,open,
evt_0010244,tck_002447,2026-01-01 16:17,assigned,open,assigned,agt_006
evt_0010245,tck_002447,2026-01-02 17:17,first_response,assigned,in_progress,agt_006
evt_0010246,tck_002447,2026-01-03 12:09,closed,in_progress,closed,agt_006
evt_0010247,tck_002448,2026-01-01 14:06,created,,open,
evt_0010248,tck_002448,2026-01-01 14:36,assigned,open,assigned,agt_003
evt_0010249,tck_002448,2026-01-02 14:15,first_response,assigned,in_progress,agt_003
evt_0010250,tck_002448,2026-01-03 19:42,closed,in_progress,resolved,agt_003
evt_0010251,tck_002449,2026-01-01 10:12,created,,open,
evt_0010252,tck_002449,2026-01-01 10:33,assigned,open,assigned,agt_007
evt_0010253,tck_002449,2026-01-02 02:08,first_response,assigned,in_progress,agt_007
evt_0010254,tck_002449,2026-01-02 16:10,closed,in_progress,resolved,agt_007
evt_0010255,tck_002450,2026-01-01 09:40,created,,open,
evt_0010256,tck_002450,2026-01-01 09:51,assigned,open,assigned,agt_010
evt_0010257,tck_002450,2026-01-02 04:45,first_response,assigned,in_progress,agt_010
evt_0010258,tck_002450,2026-01-02 05:15,closed,in_progress,closed,agt_010
evt_0010259,tck_002451,2026-01-01 08:02,created,,open,
evt_0010260,tck_002451,2026-01-01 08:46,assigned,open,assigned,agt_005
evt_0010261,tck_002451,2026-01-03 06:17,first_response,assigned,in_progress,agt_005
evt_0010262,tck_002451,2026-01-03 06:47,closed,in_progress,closed,agt_005
evt_0010263,tck_002452,2026-01-01 11:35,created,,open,
evt_0010264,tck_002452,2026-01-01 12:16,assigned,open,assigned,agt_006
evt_0010265,tck_002452,2026-01-02 10:57,first_response,assigned,in_progress,agt_006
evt_0010266,tck_002452,2026-01-02 11:27,closed,in_progress,resolved,agt_006
evt_0010267,tck_002453,2026-01-01 13:16,created,,open,
evt_0010268,tck_002453,2026-01-01 13:29,assigned,open,assigned,agt_001
evt_0010269,tck_002453,2026-01-02 09:25,first_response,assigned,in_progress,agt_001
evt_0010270,tck_002453,2026-01-02 09:55,closed,in_progress,closed,agt_001
evt_0010271,tck_002454,2026-01-01 16:06,created,,open,
evt_0010272,tck_002454,2026-01-01 16:09,assigned,open,assigned,agt_005
evt_0010273,tck_002454,2026-01-01 20:50,first_response,assigned,in_progress,agt_005
evt_0010274,tck_002454,2026-01-01 21:20,closed,in_progress,closed,agt_005
evt_0010275,tck_002455,2026-01-01 10:44,created,,open,
evt_0010276,tck_002455,2026-01-01 11:05,assigned,open,assigned,agt_007
evt_0010277,tck_002455,2026-01-02 04:15,first_response,assigned,in_progress,agt_007
evt_0010278,tck_002455,2026-01-03 14:41,closed,in_progress,resolved,agt_007
evt_0010279,tck_002456,2026-01-01 11:57,created,,open,
evt_0010280,tck_002456,2026-01-01 12:04,assigned,open,assigned,agt_006
evt_0010281,tck_002456,2026-01-02 11:14,first_response,assigned,in_progress,agt_006
evt_0010282,tck_002456,2026-01-02 22:52,closed,in_progress,closed,agt_006
evt_0010283,tck_002457,2026-01-02 12:26,created,,open,
evt_0010284,tck_002457,2026-01-02 13:08,assigned,open,assigned,agt_016
evt_0010285,tck_002457,2026-01-03 04:04,first_response,assigned,in_progress,agt_016
evt_0010286,tck_002457,2026-01-04 03:03,escalated,in_progress,escalated,agt_016
evt_0010287,tck_002457,2026-01-04 23:51,closed,in_progress,closed,agt_016
evt_0010288,tck_002458,2026-01-02 02:00,created,,open,
evt_0010289,tck_002458,2026-01-02 02:28,assigned,open,assigned,agt_018
evt_0010290,tck_002458,2026-01-02 05:46,first_response,assigned,in_progress,agt_018
evt_0010291,tck_002458,2026-01-02 13:58,closed,in_progress,closed,agt_018
evt_0010292,tck_002459,2026-01-02 10:34,created,,open,
evt_0010293,tck_002459,2026-01-02 10:56,assigned,open,assigned,agt_017
evt_0010294,tck_002459,2026-01-02 19:34,first_response,assigned,in_progress,agt_017
evt_0010295,tck_002459,2026-01-03 03:34,escalated,in_progress,escalated,agt_017
evt_0010296,tck_002460,2026-01-02 08:20,created,,open,
evt_0010297,tck_002460,2026-01-02 08:40,assigned,open,assigned,agt_014
evt_0010298,tck_002460,2026-01-06 09:28,first_response,assigned,in_progress,agt_014
evt_0010299,tck_002460,2026-01-06 09:58,closed,in_progress,closed,agt_014
evt_0010300,tck_002461,2026-01-02 06:20,created,,open,
evt_0010301,tck_002461,2026-01-02 06:40,assigned,open,assigned,agt_009
evt_0010302,tck_002461,2026-01-02 07:02,first_response,assigned,in_progress,agt_009
evt_0010303,tck_002461,2026-01-02 14:03,escalated,in_progress,escalated,agt_009
evt_0010304,tck_002461,2026-01-02 18:13,closed,in_progress,closed,agt_009
evt_0010305,tck_002462,2026-01-02 18:42,created,,open,
evt_0010306,tck_002462,2026-01-02 19:18,assigned,open,assigned,agt_002
evt_0010307,tck_002462,2026-01-03 14:53,first_response,assigned,in_progress,agt_002
evt_0010308,tck_002462,2026-01-05 04:42,escalated,in_progress,escalated,agt_002
evt_0010309,tck_002462,2026-01-06 22:32,closed,in_progress,closed,agt_002
evt_0010310,tck_002463,2026-01-02 17:06,created,,open,
evt_0010311,tck_002463,2026-01-02 17:30,assigned,open,assigned,agt_003
evt_0010312,tck_002463,2026-01-02 20:17,first_response,assigned,in_progress,agt_003
evt_0010313,tck_002463,2026-01-03 07:06,escalated,in_progress,escalated,agt_003
evt_0010314,tck_002463,2026-01-03 22:35,closed,in_progress,closed,agt_003
evt_0010315,tck_002464,2026-01-02 11:20,created,,open,
evt_0010316,tck_002464,2026-01-02 11:39,assigned,open,assigned,agt_015
evt_0010317,tck_002464,2026-01-03 10:34,first_response,assigned,in_progress,agt_015
evt_0010318,tck_002464,2026-01-03 21:59,escalated,in_progress,escalated,agt_015
evt_0010319,tck_002464,2026-01-04 16:39,closed,in_progress,resolved,agt_015
evt_0010320,tck_002465,2026-01-02 07:22,created,,open,
evt_0010321,tck_002465,2026-01-02 07:51,assigned,open,assigned,agt_009
evt_0010322,tck_002465,2026-01-02 13:06,first_response,assigned,in_progress,agt_009
evt_0010323,tck_002465,2026-01-02 20:02,escalated,in_progress,escalated,agt_009
evt_0010324,tck_002465,2026-01-03 02:51,closed,in_progress,resolved,agt_009
evt_0010325,tck_002466,2026-01-02 10:26,created,,open,
evt_0010326,tck_002466,2026-01-02 10:34,assigned,open,assigned,agt_005
evt_0010327,tck_002466,2026-01-02 15:53,first_response,assigned,in_progress,agt_005
evt_0010328,tck_002466,2026-01-02 16:23,closed,in_progress,closed,agt_005
evt_0010329,tck_002467,2026-01-02 12:36,created,,open,
evt_0010330,tck_002467,2026-01-02 12:45,assigned,open,assigned,agt_014
evt_0010331,tck_002467,2026-01-03 23:10,first_response,assigned,in_progress,agt_014
evt_0010332,tck_002467,2026-01-03 23:40,closed,in_progress,closed,agt_014
evt_0010333,tck_002468,2026-01-02 06:50,created,,open,
evt_0010334,tck_002468,2026-01-02 06:53,assigned,open,assigned,agt_005
evt_0010335,tck_002468,2026-01-02 20:22,first_response,assigned,in_progress,agt_005
evt_0010336,tck_002468,2026-01-03 19:50,escalated,in_progress,escalated,agt_005
evt_0010337,tck_002468,2026-01-07 10:04,closed,in_progress,resolved,agt_005
evt_0010338,tck_002469,2026-01-02 21:23,created,,open,
evt_0010339,tck_002469,2026-01-02 21:53,assigned,open,assigned,agt_003
evt_0010340,tck_002469,2026-01-03 08:01,first_response,assigned,in_progress,agt_003
evt_0010341,tck_002469,2026-01-04 22:23,escalated,in_progress,escalated,agt_003
evt_0010342,tck_002469,2026-01-06 13:55,closed,in_progress,closed,agt_003
evt_0010343,tck_002470,2026-01-02 14:14,created,,open,
evt_0010344,tck_002470,2026-01-02 14:56,assigned,open,assigned,agt_007
evt_0010345,tck_002470,2026-01-02 17:37,first_response,assigned,in_progress,agt_007
evt_0010346,tck_002470,2026-01-03 23:54,closed,in_progress,closed,agt_007
evt_0010347,tck_002471,2026-01-02 10:44,created,,open,
evt_0010348,tck_002471,2026-01-02 11:24,assigned,open,assigned,agt_007
evt_0010349,tck_002471,2026-01-02 21:02,first_response,assigned,in_progress,agt_007
evt_0010350,tck_002471,2026-01-03 14:37,closed,in_progress,closed,agt_007
evt_0010351,tck_002472,2026-01-02 14:54,created,,open,
evt_0010352,tck_002472,2026-01-02 14:57,assigned,open,assigned,agt_018
evt_0010353,tck_002472,2026-01-02 19:09,first_response,assigned,in_progress,agt_018
evt_0010354,tck_002472,2026-01-03 06:13,closed,in_progress,closed,agt_018
evt_0010355,tck_002473,2026-01-02 17:54,created,,open,
evt_0010356,tck_002473,2026-01-02 18:00,assigned,open,assigned,agt_010
evt_0010357,tck_002473,2026-01-03 06:42,first_response,assigned,in_progress,agt_010
evt_0010358,tck_002473,2026-01-04 06:54,escalated,in_progress,escalated,agt_010
evt_0010359,tck_002473,2026-01-05 18:09,closed,in_progress,closed,agt_010
evt_0010360,tck_002474,2026-01-02 08:07,created,,open,
evt_0010361,tck_002474,2026-01-02 08:32,assigned,open,assigned,agt_017
evt_0010362,tck_002474,2026-01-02 14:39,first_response,assigned,in_progress,agt_017
evt_0010363,tck_002474,2026-01-03 19:51,escalated,in_progress,escalated,agt_017
evt_0010364,tck_002474,2026-01-04 15:05,closed,in_progress,resolved,agt_017
evt_0010365,tck_002475,2026-01-02 06:49,created,,open,
evt_0010366,tck_002475,2026-01-02 07:27,assigned,open,assigned,agt_007
evt_0010367,tck_002475,2026-01-02 15:37,first_response,assigned,in_progress,agt_007
evt_0010368,tck_002475,2026-01-03 03:30,closed,in_progress,closed,agt_007
evt_0010369,tck_002476,2026-01-02 14:59,created,,open,
evt_0010370,tck_002476,2026-01-02 15:09,assigned,open,assigned,agt_015
evt_0010371,tck_002476,2026-01-02 18:55,first_response,assigned,in_progress,agt_015
evt_0010372,tck_002476,2026-01-03 07:59,escalated,in_progress,escalated,agt_015
evt_0010373,tck_002476,2026-01-03 18:21,closed,in_progress,closed,agt_015
evt_0010374,tck_002477,2026-01-02 10:18,created,,open,
evt_0010375,tck_002477,2026-01-02 10:38,assigned,open,assigned,agt_009
evt_0010376,tck_002477,2026-01-02 10:49,first_response,assigned,in_progress,agt_009
evt_0010377,tck_002477,2026-01-02 18:38,escalated,in_progress,escalated,agt_009
evt_0010378,tck_002477,2026-01-02 23:08,closed,in_progress,closed,agt_009
evt_0010379,tck_002478,2026-01-02 00:34,created,,open,
evt_0010380,tck_002478,2026-01-02 01:00,assigned,open,assigned,agt_015
evt_0010381,tck_002478,2026-01-04 07:26,first_response,assigned,in_progress,agt_015
evt_0010382,tck_002478,2026-01-09 07:03,closed,in_progress,closed,agt_015
evt_0010383,tck_002479,2026-01-02 15:20,created,,open,
evt_0010384,tck_002479,2026-01-02 15:59,assigned,open,assigned,agt_007
evt_0010385,tck_002479,2026-01-06 06:03,first_response,assigned,in_progress,agt_007
evt_0010386,tck_002479,2026-01-06 06:33,closed,in_progress,closed,agt_007
evt_0010387,tck_002480,2026-01-02 00:49,created,,open,
evt_0010388,tck_002480,2026-01-02 00:52,assigned,open,assigned,agt_017
evt_0010389,tck_002480,2026-01-02 02:16,first_response,assigned,in_progress,agt_017
evt_0010390,tck_002480,2026-01-02 17:52,closed,in_progress,closed,agt_017
evt_0010391,tck_002481,2026-01-02 13:50,created,,open,
evt_0010392,tck_002481,2026-01-02 14:16,assigned,open,assigned,agt_006
evt_0010393,tck_002481,2026-01-03 03:25,first_response,assigned,in_progress,agt_006
evt_0010394,tck_002481,2026-01-03 06:45,closed,in_progress,closed,agt_006
evt_0010395,tck_002482,2026-01-03 11:48,created,,open,
evt_0010396,tck_002482,2026-01-03 11:58,assigned,open,assigned,agt_003
evt_0010397,tck_002482,2026-01-06 00:35,first_response,assigned,in_progress,agt_003
evt_0010398,tck_002482,2026-01-06 14:03,closed,in_progress,closed,agt_003
evt_0010399,tck_002483,2026-01-03 16:06,created,,open,
evt_0010400,tck_002483,2026-01-03 16:48,assigned,open,assigned,agt_010
evt_0010401,tck_002483,2026-01-04 05:47,first_response,assigned,in_progress,agt_010
evt_0010402,tck_002483,2026-01-05 05:06,escalated,in_progress,escalated,agt_010
evt_0010403,tck_002483,2026-01-07 00:41,closed,in_progress,closed,agt_010
evt_0010404,tck_002484,2026-01-03 11:32,created,,open,
evt_0010405,tck_002484,2026-01-03 11:38,assigned,open,assigned,agt_003
evt_0010406,tck_002484,2026-01-03 14:58,first_response,assigned,in_progress,agt_003
evt_0010407,tck_002484,2026-01-04 00:40,closed,in_progress,closed,agt_003
evt_0010408,tck_002485,2026-01-03 16:54,created,,open,
evt_0010409,tck_002485,2026-01-03 17:33,assigned,open,assigned,agt_014
