ticket_id,created_at,first_response_at,closed_at,status,priority,category,channel,agent_id,department_id,customer_segment_id,sla_target_hours,sla_breached,first_response_hours,resolution_hours,satisfaction_score
tck_003736,2026-02-27 12:03,2026-02-27 21:25,2026-02-28 02:14,closed,medium,bug report,chat,agt_017,dep_01,seg_04,57,0,9.38,14.20,4.6
tck_003737,2026-02-27 13:54,2026-03-01 05:54,2026-03-01 06:24,closed,medium,billing question,chat,agt_006,dep_02,seg_03,48,0,40.01,40.51,4.8
tck_003738,2026-02-27 12:56,2026-02-28 02:18,2026-02-28 21:33,closed,medium,invoice dispute,portal,agt_007,dep_02,seg_02,43,0,13.37,32.63,4.9
tck_003739,2026-02-27 03:02,2026-02-27 10:47,2026-02-27 14:19,closed,medium,onboarding help,chat,agt_008,dep_03,seg_02,43,0,7.75,11.29,4.7
tck_003740,2026-02-27 07:34,2026-02-27 11:05,,open,high,onboarding help,chat,agt_018,dep_03,seg_02,16,1,3.53,2248.42,
tck_003741,2026-02-27 18:50,2026-02-27 22:10,2026-02-28 05:21,closed,high,data export,chat,agt_015,dep_05,seg_03,18,0,3.34,10.53,4.4
tck_003742,2026-02-27 07:04,2026-02-27 08:25,2026-02-27 21:24,closed,critical,data export,email,agt_014,dep_05,seg_04,9,1,1.36,14.35,3.3
tck_003743,2026-02-27 20:33,2026-02-28 17:22,2026-03-03 02:11,closed,medium,bug report,chat,agt_001,dep_01,seg_04,57,1,20.83,77.64,3.6
tck_003744,2026-02-27 17:51,2026-02-28 22:52,2026-03-04 14:49,closed,low,bug report,portal,agt_004,dep_01,seg_02,86,1,29.03,116.98,3.6
tck_003745,2026-02-27 04:37,2026-02-27 13:38,2026-03-01 02:17,closed,high,abuse report,phone,agt_012,dep_04,seg_05,24,1,9.02,45.68,2.4
tck_003746,2026-02-27 04:37,2026-02-28 00:41,2026-02-28 16:02,resolved,medium,integration issue,email,agt_014,dep_05,seg_03,48,0,20.07,35.43,4.7
tck_003747,2026-02-27 07:05,2026-02-27 11:27,2026-02-28 05:13,closed,high,onboarding help,chat,agt_018,dep_03,seg_01,13,1,4.38,22.14,2.9
tck_003748,2026-02-27 18:57,2026-02-27 21:47,2026-02-28 12:49,resolved,high,onboarding help,chat,agt_008,dep_03,seg_02,16,1,2.84,17.88,3.1
tck_003749,2026-02-27 20:47,2026-02-28 01:51,2026-03-01 18:34,closed,medium,billing question,email,agt_007,dep_02,seg_01,36,1,5.08,45.79,3.0
tck_003750,2026-02-27 07:33,2026-02-28 12:57,2026-02-28 13:27,closed,low,billing question,email,agt_006,dep_02,seg_02,86,0,29.42,29.92,4.8
tck_003751,2026-02-27 19:46,2026-02-28 00:38,2026-02-28 06:05,resolved,high,feature request,chat,agt_009,dep_03,seg_03,18,0,4.87,10.32,4.5
tck_003752,2026-02-27 20:32,2026-02-28 01:55,2026-02-28 06:59,closed,high,onboarding help,social,agt_008,dep_03,seg_03,18,0,5.39,10.45,4.7
tck_003753,2026-02-27 22:46,2026-02-28 03:31,2026-03-01 05:48,closed,high,bug report,phone,agt_003,dep_01,seg_03,18,1,4.76,31.04,3.3
tck_003754,2026-02-27 17:09,2026-02-27 20:42,2026-02-27 21:30,closed,high,billing question,email,agt_005,dep_02,seg_04,21,0,3.56,4.36,4.8
tck_003755,2026-02-28 10:32,2026-02-28 21:13,2026-03-02 06:09,closed,medium,bug report,email,agt_004,dep_01,seg_04,57,0,10.68,43.62,4.4
tck_003756,2026-02-28 08:48,2026-02-28 19:21,2026-03-01 08:39,closed,medium,data export,chat,agt_016,dep_05,seg_03,48,0,10.56,23.87,5.0
tck_003757,2026-02-28 16:45,2026-02-28 22:15,2026-03-01 05:32,closed,medium,login access,phone,agt_002,dep_01,seg_05,64,0,5.50,12.78,4.2
tck_003758,2026-02-28 01:11,2026-02-28 15:11,2026-03-03 11:13,closed,low,billing question,email,agt_005,dep_02,seg_01,72,1,14.01,82.05,3.6
tck_003759,2026-02-28 13:51,2026-03-01 12:46,2026-03-02 00:44,closed,medium,abuse report,email,agt_013,dep_04,seg_04,57,0,22.93,34.90,5.0
tck_003760,2026-02-28 10:25,2026-03-01 12:01,2026-03-03 02:47,closed,low,onboarding help,email,agt_009,dep_03,seg_01,72,0,25.60,64.38,4.6
tck_003761,2026-02-28 13:03,2026-02-28 19:55,2026-03-02 02:52,closed,medium,login access,social,agt_017,dep_01,seg_03,48,0,6.87,37.83,4.0
tck_003762,2026-02-28 10:21,2026-03-01 08:31,2026-03-03 13:08,closed,medium,bug report,portal,agt_003,dep_01,seg_01,36,1,22.17,74.78,3.7
tck_003763,2026-03-01 09:32,2026-03-02 01:13,2026-03-02 01:43,resolved,medium,login access,portal,agt_002,dep_01,seg_03,48,0,15.69,16.19,4.6
tck_003764,2026-03-01 15:54,2026-03-02 19:20,2026-03-03 20:49,closed,low,bug report,email,agt_004,dep_01,seg_04,115,0,27.45,52.93,4.6
tck_003765,2026-03-01 09:19,2026-03-01 19:48,2026-03-01 23:57,closed,medium,login access,email,agt_001,dep_01,seg_04,57,0,10.49,14.64,4.7
tck_003766,2026-03-01 18:47,2026-03-02 18:02,2026-03-03 04:15,closed,medium,feature request,email,agt_009,dep_03,seg_01,36,0,23.25,33.48,4.4
tck_003767,2026-03-01 16:51,2026-03-02 15:37,2026-03-03 07:56,resolved,low,onboarding help,chat,agt_008,dep_03,seg_02,86,0,22.78,39.09,4.9
tck_003768,2026-03-01 08:16,2026-03-02 00:43,2026-03-05 11:35,closed,medium,bug report,portal,agt_017,dep_01,seg_02,43,1,16.45,99.32,3.5
tck_003769,2026-03-01 19:48,2026-03-02 09:41,2026-03-02 10:11,closed,low,billing question,email,agt_005,dep_02,seg_01,72,0,13.88,14.38,5.0
tck_003770,2026-03-01 12:26,2026-03-02 06:04,2026-03-02 23:16,resolved,low,bug report,email,agt_017,dep_01,seg_04,115,0,17.64,34.85,5.0
tck_003771,2026-03-01 23:18,2026-03-02 13:39,2026-03-03 13:32,closed,medium,feature request,email,agt_008,dep_03,seg_02,43,0,14.35,38.25,4.5
tck_003772,2026-03-01 11:13,2026-03-02 11:22,2026-03-03 01:33,closed,medium,invoice dispute,portal,agt_005,dep_02,seg_03,48,0,24.16,38.34,4.6
tck_003773,2026-03-01 19:38,2026-03-02 09:25,2026-03-02 09:55,resolved,medium,billing question,chat,agt_006,dep_02,seg_03,48,0,13.80,14.30,4.0
tck_003774,2026-03-01 07:00,2026-03-01 10:15,2026-03-01 21:39,resolved,high,billing question,portal,agt_005,dep_02,seg_01,13,1,3.26,14.65,2.9
tck_003775,2026-03-01 14:11,2026-03-02 04:36,2026-03-03 05:34,resolved,low,bug report,portal,agt_001,dep_01,seg_02,86,0,14.42,39.39,5.0
tck_003776,2026-03-01 18:36,2026-03-01 22:20,2026-03-02 14:44,closed,high,bug report,phone,agt_004,dep_01,seg_04,21,0,3.74,20.13,4.9
tck_003777,2026-03-01 14:03,2026-03-01 19:33,2026-03-04 11:11,closed,high,data export,email,agt_015,dep_05,seg_04,21,1,5.50,69.15,2.4
tck_003778,2026-03-01 11:49,2026-03-01 14:56,2026-03-02 00:20,closed,high,billing question,portal,agt_007,dep_02,seg_04,21,0,3.13,12.52,4.6
tck_003779,2026-03-01 12:59,2026-03-02 01:30,2026-03-02 08:22,closed,low,login access,email,agt_003,dep_01,seg_04,115,0,12.52,19.39,4.5
tck_003780,2026-03-01 17:29,2026-03-01 23:49,,in_progress,high,bug report,email,agt_017,dep_01,seg_03,18,1,6.34,2190.50,
tck_003781,2026-03-01 10:02,2026-03-02 15:05,2026-03-04 15:02,closed,low,data export,chat,agt_016,dep_05,seg_04,115,0,29.05,77.01,4.4
tck_003782,2026-03-02 10:51,2026-03-03 11:47,,in_progress,low,login access,email,agt_003,dep_01,seg_02,86,1,24.94,2173.13,
tck_003783,2026-03-02 08:10,2026-03-03 13:07,2026-03-05 13:27,closed,low,bug report,social,agt_001,dep_01,seg_04,115,0,28.96,77.29,4.7
tck_003784,2026-03-02 14:40,2026-03-03 17:57,2026-03-04 00:02,closed,medium,bug report,portal,agt_001,dep_01,seg_03,48,0,27.29,33.38,4.6
tck_003785,2026-03-02 07:44,2026-03-03 17:11,2026-03-04 02:08,resolved,low,login access,portal,agt_002,dep_01,seg_05,129,0,33.46,42.40,5.0
tck_003786,2026-03-02 15:05,2026-03-02 18:09,2026-03-04 01:57,closed,critical,invoice dispute,phone,agt_007,dep_02,seg_04,9,1,3.08,34.87,2.2
tck_003787,2026-03-02 13:15,2026-03-04 09:52,2026-03-04 21:12,closed,medium,invoice dispute,portal,agt_007,dep_02,seg_05,64,0,44.63,55.97,4.4
tck_003788,2026-03-02 00:59,2026-03-02 03:02,2026-03-02 05:30,closed,critical,onboarding help,email,agt_018,dep_03,seg_01,6,0,2.05,4.53,4.9
tck_003789,2026-03-02 12:23,2026-03-02 17:45,2026-03-03 20:36,closed,medium,invoice dispute,email,agt_006,dep_02,seg_02,43,0,5.38,32.23,4.3
tck_003790,2026-03-02 14:06,2026-03-03 16:15,2026-03-05 07:52,resolved,medium,onboarding help,chat,agt_010,dep_03,seg_02,43,1,26.15,65.77,3.1
tck_003791,2026-03-02 12:20,2026-03-03 04:50,2026-03-03 19:00,closed,medium,onboarding help,email,agt_018,dep_03,seg_01,36,0,16.51,30.68,5.0
tck_003792,2026-03-02 12:07,2026-03-04 11:50,2026-03-08 07:09,closed,medium,integration issue,chat,agt_015,dep_05,seg_03,48,1,47.72,139.04,3.1
tck_003793,2026-03-02 07:55,2026-03-02 21:13,2026-03-02 21:43,closed,medium,billing question,email,agt_005,dep_02,seg_01,36,0,13.31,13.81,5.0
tck_003794,2026-03-02 15:39,2026-03-03 04:08,2026-03-03 11:52,closed,medium,billing question,email,agt_005,dep_02,seg_01,36,0,12.49,20.22,5.0
tck_003795,2026-03-02 08:07,2026-03-02 14:54,2026-03-03 02:41,closed,medium,onboarding help,portal,agt_018,dep_03,seg_04,57,0,6.79,18.57,4.5
tck_003796,2026-03-02 09:49,2026-03-03 10:02,2026-03-03 10:43,closed,medium,billing question,email,agt_007,dep_02,seg_02,43,0,24.23,24.91,4.6
tck_003797,2026-03-02 11:22,2026-03-02 13:24,2026-03-02 21:20,closed,critical,billing question,email,agt_006,dep_02,seg_02,7,1,2.05,9.98,3.5
tck_003798,2026-03-02 22:36,2026-03-03 01:01,2026-03-03 03:56,closed,critical,onboarding help,email,agt_018,dep_03,seg_03,8,0,2.42,5.34,4.5
tck_003799,2026-03-02 14:18,2026-03-04 20:10,2026-03-04 20:40,closed,low,onboarding help,phone,agt_018,dep_03,seg_04,115,0,53.88,54.38,4.4
tck_003800,2026-03-02 14:58,2026-03-03 08:03,2026-03-06 16:22,closed,medium,data export,social,agt_016,dep_05,seg_03,48,1,17.09,97.40,3.6
tck_003801,2026-03-02 11:18,2026-03-02 13:00,2026-03-02 22:23,resolved,high,billing question,chat,agt_006,dep_02,seg_02,16,0,1.72,11.09,5.0
tck_003802,2026-03-02 18:32,2026-03-03 16:08,2026-03-03 16:38,closed,medium,onboarding help,email,agt_008,dep_03,seg_01,36,0,21.61,22.11,4.8
tck_003803,2026-03-02 18:00,2026-03-02 21:25,2026-03-03 16:36,resolved,high,integration issue,email,agt_015,dep_05,seg_02,16,1,3.42,22.61,2.5
tck_003804,2026-03-02 16:28,2026-03-03 07:01,2026-03-04 11:36,closed,medium,onboarding help,email,agt_009,dep_03,seg_04,57,0,14.56,43.14,5.0
tck_003805,2026-03-02 19:23,2026-03-04 02:18,2026-03-04 13:39,closed,low,bug report,phone,agt_017,dep_01,seg_02,86,0,30.92,42.28,4.7
tck_003806,2026-03-02 12:24,2026-03-03 17:08,2026-03-07 10:02,closed,medium,integration issue,chat,agt_016,dep_05,seg_01,36,1,28.74,117.64,3.3
tck_003807,2026-03-02 10:22,2026-03-03 02:07,2026-03-03 13:44,closed,medium,bug report,phone,agt_003,dep_01,seg_03,48,0,15.76,27.37,4.5
tck_003808,2026-03-02 12:34,2026-03-05 09:27,2026-03-05 09:57,closed,low,bug report,email,agt_001,dep_01,seg_03,96,0,68.88,69.38,4.4
tck_003809,2026-03-02 15:58,2026-03-02 18:44,,in_progress,high,feature request,portal,agt_018,dep_03,seg_01,13,1,2.77,2168.02,
tck_003810,2026-03-02 00:33,2026-03-02 11:58,2026-03-02 15:12,closed,medium,billing question,portal,agt_006,dep_02,seg_02,43,0,11.42,14.65,4.9
tck_003811,2026-03-02 08:06,2026-03-02 11:13,2026-03-02 21:59,closed,high,invoice dispute,portal,agt_005,dep_02,seg_01,13,1,3.13,13.89,3.7
tck_003812,2026-03-02 19:57,2026-03-03 03:29,2026-03-05 01:53,closed,medium,bug report,portal,agt_017,dep_01,seg_02,43,1,7.54,53.94,4.0
tck_003813,2026-03-02 12:01,2026-03-03 13:35,2026-03-05 02:13,resolved,medium,integration issue,social,agt_015,dep_05,seg_04,57,1,25.57,62.22,3.4
tck_003814,2026-03-02 10:05,2026-03-02 14:39,2026-03-03 04:07,closed,high,onboarding help,chat,agt_009,dep_03,seg_02,16,1,4.57,18.03,3.3
tck_003815,2026-03-02 14:13,2026-03-03 08:18,2026-03-04 08:20,closed,medium,abuse report,chat,agt_011,dep_04,seg_03,48,0,18.09,42.12,4.4
tck_003816,2026-03-02 15:53,2026-03-03 23:02,2026-03-04 10:17,closed,medium,integration issue,chat,agt_016,dep_05,seg_03,48,0,31.15,42.41,4.9
tck_003817,2026-03-02 07:02,2026-03-03 06:50,2026-03-03 19:21,closed,medium,bug report,chat,agt_004,dep_01,seg_05,64,0,23.80,36.33,4.7
tck_003818,2026-03-02 19:04,2026-03-02 22:54,2026-03-03 17:28,closed,high,onboarding help,email,agt_009,dep_03,seg_01,13,1,3.84,22.41,3.4
tck_003819,2026-03-02 16:32,2026-03-02 22:29,2026-03-04 08:11,resolved,high,invoice dispute,email,agt_007,dep_02,seg_04,21,1,5.96,39.65,3.7
tck_003820,2026-03-02 16:03,2026-03-02 19:50,2026-03-03 04:09,closed,medium,billing question,portal,agt_005,dep_02,seg_02,43,0,3.79,12.11,4.6
tck_003821,2026-03-02 10:50,2026-03-03 20:21,2026-03-03 20:51,closed,medium,invoice dispute,phone,agt_005,dep_02,seg_02,43,0,33.53,34.03,4.5
tck_003822,2026-03-02 10:22,2026-03-03 11:35,2026-03-04 03:03,closed,medium,data export,email,agt_014,dep_05,seg_03,48,0,25.23,40.69,4.2
tck_003823,2026-03-02 14:27,2026-03-04 03:51,2026-03-06 04:26,resolved,low,integration issue,chat,agt_016,dep_05,seg_04,115,0,37.41,85.99,4.7
tck_003824,2026-03-02 11:02,2026-03-03 09:56,2026-03-05 23:38,closed,medium,feature request,chat,agt_018,dep_03,seg_03,48,1,22.91,84.60,3.7
tck_003825,2026-03-03 17:15,2026-03-04 06:15,2026-03-05 20:27,closed,medium,bug report,email,agt_001,dep_01,seg_03,48,1,13.01,51.20,3.5
tck_003826,2026-03-03 12:08,2026-03-04 21:32,2026-03-05 03:16,closed,medium,bug report,chat,agt_003,dep_01,seg_01,36,1,33.41,39.14,3.9
tck_003827,2026-03-03 15:44,2026-03-05 22:09,2026-03-05 22:39,closed,low,feature request,phone,agt_009,dep_03,seg_01,72,0,54.43,54.93,4.8
tck_003828,2026-03-03 11:43,2026-03-05 11:49,,in_progress,low,onboarding help,phone,agt_018,dep_03,seg_05,129,1,48.10,2148.27,
tck_003829,2026-03-03 07:12,2026-03-03 17:08,2026-03-03 20:58,closed,medium,login access,email,agt_001,dep_01,seg_01,36,0,9.94,13.78,5.0
tck_003830,2026-03-03 21:02,2026-03-04 15:12,2026-03-05 10:38,closed,low,billing question,email,agt_007,dep_02,seg_02,86,0,18.17,37.61,4.5
tck_003831,2026-03-03 14:14,2026-03-03 19:25,2026-03-03 23:19,closed,high,feature request,portal,agt_009,dep_03,seg_03,18,0,5.19,9.09,5.0
tck_003832,2026-03-03 10:24,2026-03-03 22:58,,open,medium,integration issue,phone,agt_015,dep_05,seg_02,43,1,12.57,2149.58,
tck_003833,2026-03-03 10:27,2026-03-05 05:48,2026-03-05 14:00,closed,low,bug report,social,agt_017,dep_01,seg_04,115,0,43.36,51.56,4.3
tck_003834,2026-03-03 09:40,2026-03-04 04:25,,pending,medium,bug report,chat,agt_001,dep_01,seg_02,43,1,18.76,2150.32,
tck_003835,2026-03-03 15:16,2026-03-03 20:20,2026-03-04 01:47,resolved,high,login access,chat,agt_017,dep_01,seg_03,18,0,5.08,10.52,4.9
tck_003836,2026-03-03 09:45,2026-03-04 01:25,2026-03-04 01:55,resolved,medium,onboarding help,phone,agt_018,dep_03,seg_04,57,0,15.68,16.18,4.8
tck_003837,2026-03-03 21:18,2026-03-06 04:58,2026-03-09 17:07,closed,low,bug report,portal,agt_002,dep_01,seg_03,96,1,55.68,139.82,2.6
tck_003838,2026-03-03 09:28,2026-03-05 15:58,2026-03-05 16:28,closed,low,invoice dispute,email,agt_007,dep_02,seg_03,96,0,54.51,55.01,5.0
tck_003839,2026-03-03 08:10,2026-03-03 15:58,2026-03-03 20:31,closed,medium,login access,email,agt_002,dep_01,seg_04,57,0,7.81,12.36,4.5
tck_003840,2026-03-03 16:22,2026-03-05 00:34,2026-03-07 00:57,closed,low,bug report,chat,agt_001,dep_01,seg_03,96,0,32.20,80.59,4.2
tck_003841,2026-03-03 13:35,2026-03-04 11:33,2026-03-04 12:47,resolved,medium,feature request,email,agt_008,dep_03,seg_03,48,0,21.98,23.21,4.9
tck_003842,2026-03-03 16:43,2026-03-04 00:18,2026-03-05 06:29,closed,high,integration issue,phone,agt_014,dep_05,seg_01,13,1,7.59,37.78,2.5
tck_003843,2026-03-03 15:45,2026-03-03 19:57,2026-03-04 16:04,closed,high,integration issue,email,agt_014,dep_05,seg_02,16,1,4.21,24.32,3.4
tck_003844,2026-03-03 11:38,2026-03-04 04:29,2026-03-05 06:44,closed,medium,feature request,portal,agt_009,dep_03,seg_02,43,1,16.86,43.11,4.0
tck_003845,2026-03-03 11:26,2026-03-03 22:46,2026-03-03 23:16,closed,low,billing question,email,agt_005,dep_02,seg_01,72,0,11.34,11.84,4.3
tck_003846,2026-03-03 19:34,2026-03-06 00:52,2026-03-07 05:31,closed,low,onboarding help,portal,agt_010,dep_03,seg_02,86,0,53.30,81.96,5.0
tck_003847,2026-03-03 17:24,2026-03-04 08:14,2026-03-06 13:15,closed,low,integration issue,social,agt_015,dep_05,seg_03,96,0,14.84,67.86,4.5
tck_003848,2026-03-03 07:47,2026-03-03 13:26,2026-03-04 05:52,closed,high,invoice dispute,chat,agt_007,dep_02,seg_03,18,1,5.65,22.09,3.1
tck_003849,2026-03-03 11:35,2026-03-05 03:43,2026-03-06 00:05,closed,medium,integration issue,chat,agt_016,dep_05,seg_01,36,1,40.14,60.51,3.2
tck_003850,2026-03-03 14:10,2026-03-03 18:40,2026-03-04 07:37,closed,high,login access,portal,agt_004,dep_01,seg_04,21,0,4.50,17.45,3.7
tck_003851,2026-03-03 13:19,2026-03-04 00:01,2026-03-04 19:25,resolved,medium,integration issue,chat,agt_014,dep_05,seg_02,43,0,10.71,30.10,4.7
tck_003852,2026-03-03 15:53,2026-03-04 16:33,2026-03-08 21:27,closed,low,onboarding help,phone,agt_018,dep_03,seg_02,86,1,24.68,125.57,3.3
tck_003853,2026-03-03 13:42,2026-03-04 05:45,2026-03-04 16:59,closed,medium,bug report,social,agt_001,dep_01,seg_01,36,0,16.06,27.28,4.7
tck_003854,2026-03-03 15:32,2026-03-04 19:57,2026-03-06 02:19,closed,low,abuse report,portal,agt_011,dep_04,seg_01,72,0,28.42,58.79,4.7
tck_003855,2026-03-04 10:29,2026-03-04 14:40,2026-03-05 05:38,closed,high,invoice dispute,chat,agt_005,dep_02,seg_04,21,0,4.20,19.16,4.1
tck_003856,2026-03-04 19:28,2026-03-05 06:37,2026-03-06 18:46,closed,high,abuse report,chat,agt_012,dep_04,seg_05,24,1,11.15,47.31,3.0
tck_003857,2026-03-04 14:44,2026-03-04 15:45,2026-03-04 18:05,closed,critical,feature request,chat,agt_010,dep_03,seg_01,6,0,1.03,3.36,5.0
tck_003858,2026-03-04 13:32,2026-03-06 17:27,2026-03-11 19:04,closed,low,integration issue,portal,agt_016,dep_05,seg_01,72,1,51.92,173.54,2.9
tck_003859,2026-03-04 10:32,2026-03-04 13:35,2026-03-04 17:01,resolved,high,billing question,portal,agt_006,dep_02,seg_01,13,0,3.05,6.49,5.0
tck_003860,2026-03-04 17:48,2026-03-04 21:53,2026-03-05 08:23,closed,high,data export,chat,agt_016,dep_05,seg_02,16,0,4.08,14.59,4.2
tck_003861,2026-03-04 20:04,2026-03-05 18:11,,in_progress,medium,bug report,chat,agt_002,dep_01,seg_01,36,1,22.12,2115.92,
tck_003862,2026-03-04 22:27,2026-03-05 17:19,,pending,low,invoice dispute,social,agt_005,dep_02,seg_03,96,1,18.87,2113.53,
tck_003863,2026-03-04 11:10,2026-03-05 11:32,2026-03-06 22:07,closed,medium,abuse report,social,agt_011,dep_04,seg_05,64,0,24.38,58.96,4.4
tck_003864,2026-03-04 09:37,2026-03-04 10:10,2026-03-04 12:44,closed,critical,billing question,email,agt_006,dep_02,seg_05,10,0,0.57,3.12,4.8
tck_003865,2026-03-04 13:33,2026-03-05 14:31,2026-03-05 15:01,closed,medium,bug report,phone,agt_002,dep_01,seg_03,48,0,24.98,25.48,4.2
tck_003866,2026-03-04 13:41,2026-03-06 18:44,2026-03-12 01:21,closed,low,bug report,email,agt_001,dep_01,seg_03,96,1,53.07,179.67,3.2
tck_003867,2026-03-04 05:59,2026-03-04 16:13,2026-03-05 02:56,closed,medium,feature request,email,agt_018,dep_03,seg_02,43,0,10.25,20.96,5.0
tck_003868,2026-03-04 14:07,2026-03-04 21:43,2026-03-07 04:42,closed,medium,login access,email,agt_004,dep_01,seg_04,57,1,7.61,62.59,4.5
tck_003869,2026-03-04 01:17,2026-03-04 14:07,2026-03-04 17:45,closed,medium,billing question,email,agt_005,dep_02,seg_02,43,0,12.84,16.48,4.4
tck_003870,2026-03-04 08:19,2026-03-04 14:19,2026-03-05 22:06,resolved,high,abuse report,phone,agt_011,dep_04,seg_03,18,1,6.01,37.79,2.9
tck_003871,2026-03-04 06:37,2026-03-04 14:39,2026-03-04 20:53,closed,medium,invoice dispute,chat,agt_007,dep_02,seg_02,43,0,8.04,14.28,4.2
tck_003872,2026-03-04 04:27,2026-03-05 00:21,2026-03-05 06:38,closed,medium,abuse report,portal,agt_012,dep_04,seg_03,48,0,19.91,26.19,4.2
tck_003873,2026-03-04 07:21,2026-03-06 14:11,2026-03-07 15:14,closed,low,integration issue,portal,agt_014,dep_05,seg_03,96,0,54.84,79.90,4.2
tck_003874,2026-03-04 16:21,2026-03-06 02:23,2026-03-06 13:02,closed,low,bug report,portal,agt_004,dep_01,seg_01,72,0,34.03,44.69,4.2
tck_003875,2026-03-04 07:49,2026-03-05 06:22,2026-03-05 11:18,resolved,low,billing question,email,agt_005,dep_02,seg_02,86,0,22.56,27.49,3.7
tck_003876,2026-03-04 15:04,2026-03-05 15:08,2026-03-05 15:38,resolved,medium,login access,chat,agt_003,dep_01,seg_03,48,0,24.08,24.58,4.9
tck_003877,2026-03-04 13:15,2026-03-05 09:36,2026-03-06 22:23,closed,low,integration issue,portal,agt_015,dep_05,seg_02,86,0,20.35,57.14,5.0
tck_003878,2026-03-04 19:46,2026-03-05 02:05,,pending,high,integration issue,portal,agt_015,dep_05,seg_04,21,1,6.33,2116.22,
tck_003879,2026-03-04 18:16,2026-03-05 01:02,2026-03-05 07:16,closed,high,feature request,portal,agt_009,dep_03,seg_03,18,0,6.78,13.01,4.9
tck_003880,2026-03-04 16:46,2026-03-05 08:41,2026-03-05 19:04,closed,medium,invoice dispute,email,agt_006,dep_02,seg_03,48,0,15.93,26.31,4.8
tck_003881,2026-03-04 18:35,2026-03-05 04:33,2026-03-06 20:17,closed,medium,bug report,portal,agt_001,dep_01,seg_03,48,1,9.97,49.71,4.1
tck_003882,2026-03-04 09:26,2026-03-04 19:25,2026-03-04 19:55,closed,medium,billing question,chat,agt_005,dep_02,seg_02,43,0,9.99,10.49,4.5
tck_003883,2026-03-05 13:52,2026-03-05 17:09,2026-03-06 21:47,closed,high,feature request,email,agt_008,dep_03,seg_02,16,1,3.29,31.92,3.5
tck_003884,2026-03-05 06:22,2026-03-05 17:39,2026-03-06 07:20,closed,medium,login access,email,agt_017,dep_01,seg_03,48,0,11.30,24.97,5.0
tck_003885,2026-03-05 17:56,2026-03-06 00:59,2026-03-06 09:12,closed,medium,onboarding help,portal,agt_018,dep_03,seg_01,36,0,7.06,15.27,4.9
tck_003886,2026-03-05 09:29,2026-03-06 10:54,2026-03-06 11:24,closed,medium,abuse report,email,agt_013,dep_04,seg_04,57,0,25.43,25.93,4.6
tck_003887,2026-03-05 14:02,2026-03-05 21:56,2026-03-05 23:44,closed,medium,login access,phone,agt_017,dep_01,seg_02,43,0,7.90,9.71,5.0
tck_003888,2026-03-05 16:21,2026-03-05 22:17,2026-03-06 02:35,resolved,medium,login access,portal,agt_002,dep_01,seg_03,48,0,5.94,10.23,5.0
tck_003889,2026-03-05 09:46,2026-03-06 02:02,2026-03-06 02:32,closed,medium,invoice dispute,email,agt_005,dep_02,seg_01,36,0,16.28,16.78,5.0
tck_003890,2026-03-05 17:40,2026-03-06 14:51,2026-03-08 04:14,closed,medium,integration issue,chat,agt_016,dep_05,seg_04,57,1,21.19,58.58,3.7
tck_003891,2026-03-05 18:58,2026-03-06 18:15,2026-03-07 03:29,resolved,low,billing question,chat,agt_005,dep_02,seg_04,115,0,23.29,32.52,4.6
